opendate,trade,changeratio,turnover,netamount,ratioamount
2021-09-24,33.05,-0.0445215,367.697,-15873703.26,-0.0505821
2021-09-27,30.85,-0.0662833,255.893,-17271285.22,-0.0851026
2021-09-28,29.79,-0.0384119,182.656,-17039640.98,-0.122175
2021-09-29,28.28,-0.0478114,210.413,-14391074.29,-0.0924794
2021-09-30,31.11,0.100071,257.567,68197398.6,0.344611
2021-10-08,30.26,-0.0273224,217.214,-27913726.79,-0.164357
2021-10-11,29.3,-0.0323646,146.974,-34123789.55,-0.309716
2021-10-12,30.11,0.0279959,193.741,-5777908.46,-0.039698
2021-10-13,31.63,0.0522289,228.931,4689624.46,0.0266697
2021-10-14,34.82,0.100158,320.458,124455138.75,0.459731
2021-10-15,34.78,-0.00114877,488.508,46080972.27,0.10627
2021-10-18,35.39,0.0181243,389.192,-4407370.64,-0.0126337
2021-10-19,36.5,0.0293288,639.019,123529079.3,0.201656
2021-10-20,36.09,-0.0112329,469.917,-2534268.99,-0.00581437
2021-10-21,37.08,0.0234612,514.56,74193011.05,0.153518
2021-10-22,40.04,0.0798274,765.54,256500741.07,0.333726
2021-10-25,43.9,0.0964036,917.533,276944185.97,0.276358
2021-10-26,41.03,-0.0658015,913.647,-36314992.96,-0.0376537
2021-10-27,42.62,0.0387521,615.859,-466103.28,-0.000714733
2021-10-28,40.09,-0.0558172,431.877,-25891637.56,-0.0566718
2021-10-29,44.1,0.100025,678.658,230312345.14,0.31572
2021-11-01,48.51,0.1,618.123,202303419.37,0.276789
2021-11-02,49.1,0.0121624,780.057,-9152791.63,-0.00953159
2021-11-03,45.35,-0.0817979,777.325,-266586781.52,-0.294222
2021-11-04,45.85,0.0101344,648.444,35313218.65,0.0471666
2021-11-05,41.27,-0.0998909,638.214,-100732650.38,-0.143748
2021-11-08,42.23,0.0232614,444.413,58046437.88,0.122147
2021-11-09,42.56,0.00781435,492.417,-8254075.01,-0.0152967
2021-11-10,44.22,0.0382719,597.298,24646602.75,0.0367763
2021-11-11,42.35,-0.0422886,512.596,-26619669.39,-0.0470427
2021-11-12,43.63,0.0302243,444.654,76404646.24,0.154701
2021-11-15,40.39,-0.074685,555.232,-88799961.8,-0.152913
2021-11-16,40.81,0.0103986,288.344,12231349.11,0.0410183
2021-11-17,43.13,0.0545232,413.766,33351496.33,0.0753602
2021-11-18,43.28,0.00347786,346.538,-7709476.01,-0.0200587
2021-11-19,45.61,0.0538355,459.719,51731807.35,0.0988292
2021-11-22,45.48,-0.00285025,473.115,-32565930.94,-0.0593807
2021-11-23,45.19,-0.00681319,331.947,-18427949.83,-0.0478594
2021-11-24,43.12,-0.0460177,377.762,-41257278.5,-0.0960278
2021-11-25,42.58,-0.0125232,238.439,-32922744.5,-0.125284
2021-11-26,42.69,0.00234797,248.941,13949544.92,0.0515242
2021-11-29,46.94,0.10007,632.109,305707985.96,0.413018
2021-11-30,48.9,0.0417554,617.954,53179644.5,0.0686227
2021-12-01,45.81,-0.065102,423.351,-85811957.49,-0.168646
2021-12-02,43.31,-0.0504275,550.361,-11880442.23,-0.0195399
2021-12-03,45.04,0.0401848,348.27,42012667.28,0.106114
2021-12-06,44.78,-0.00577265,270.165,-25057673.54,-0.0802118
2021-12-07,42.56,-0.0495757,312.005,-70573522.61,-0.207342
2021-12-08,46.82,0.100094,462.068,350141344.75,0.642074
2021-12-09,45.0,-0.0388723,507.445,-30191269.56,-0.0506897
2021-12-10,45.43,0.00821127,317.104,-30854281.0,-0.0842342
2021-12-13,46.89,0.0328194,352.322,13890939.29,0.0331345
2021-12-14,47.15,0.00554489,430.442,25305813.82,0.0476847
2021-12-15,49.6,0.0466343,422.915,92215636.32,0.173195
2021-12-16,47.03,-0.0525786,436.989,-57352467.56,-0.107897
2021-12-17,45.98,-0.0221182,276.235,-20974456.71,-0.063896
2021-12-20,43.4,-0.0561114,431.898,-8249340.98,-0.0171691
2021-12-21,43.12,-0.00645161,235.464,-1223556.41,-0.00475887
2021-12-22,44.96,0.0431555,397.322,47736339.69,0.107005
2021-12-23,45.74,0.0168964,263.473,41302950.99,0.134777
2021-12-24,43.75,-0.0435068,180.803,-27126598.15,-0.130931
2021-12-27,42.63,-0.0269345,205.739,7942312.67,0.0352795
2021-12-28,43.47,0.0192263,156.327,-2585709.6,-0.0150114
2021-12-29,41.24,-0.0515179,350.159,-61370846.16,-0.165944
2021-12-30,40.67,-0.0128641,255.004,14361284.24,0.054387
2021-12-31,40.67,-0.0128641,255.004,14361284.24,0.054387
2022-01-04,40.67,-0.0128641,255.004,14361284.24,0.054387
2022-01-05,38.35,-0.0464943,237.741,-26974601.19,-0.113905
2022-01-06,38.76,0.00858704,243.985,13560863.68,0.0568255
2022-01-07,37.18,-0.0407637,236.772,-13332682.0,-0.0587188
2022-01-10,36.32,-0.0236559,229.233,-4113008.57,-0.0192164
2022-01-11,34.71,-0.0443282,385.665,24616373.71,0.0716456
2022-01-12,35.56,0.0298291,228.403,28132887.98,0.13592
2022-01-13,34.05,-0.0462185,241.475,-28257824.1,-0.132487
2022-01-14,34.69,0.0173021,247.363,47740533.96,0.217362
2022-01-17,36.98,0.0611191,352.476,45250416.27,0.137692
2022-01-18,38.83,0.050027,372.61,7678239.03,0.0207279
2022-01-19,38.4,-0.0110739,222.91,8626791.7,0.0395263
2022-01-20,36.89,-0.039823,178.664,-33147124.82,-0.194765
2022-01-21,35.95,-0.0244233,167.087,-16125977.0,-0.10268
2022-01-24,37.28,0.0346933,153.737,26202676.0,0.178973
2022-01-25,35.37,-0.0512339,128.02,-25368665.22,-0.212329
2022-01-26,36.46,0.0308171,181.24,885942.12,0.00523948
2022-01-27,33.8,-0.0737188,247.31,-10849865.06,-0.0492304
2022-01-28,32.77,-0.0336184,163.995,-8586350.89,-0.0613751
2022-02-07,32.21,-0.0143819,168.629,-1306477.24,-0.00925509
2022-02-08,31.86,-0.0102516,176.67,19186974.11,0.134096
2022-02-09,32.35,0.0153798,163.919,7585299.02,0.0568309
2022-02-10,31.39,-0.0278724,141.523,-27087047.44,-0.236988
2022-02-11,30.26,-0.0356915,111.599,-17671714.17,-0.201219
2022-02-14,30.04,-0.00792602,179.948,13599734.48,0.096999
2022-02-15,31.05,0.035,232.167,15801908.57,0.0876914
2022-02-16,31.69,0.0206119,361.6,-11953939.83,-0.0400753
2022-02-17,33.98,0.0722625,570.916,181101800.41,0.36744
2022-02-18,35.57,0.0467922,735.576,-61977127.05,-0.090858
2022-02-21,39.14,0.100056,861.511,390359974.2,0.455974
2022-02-22,40.9,0.0449668,1093.87,-31425362.22,-0.0281985
2022-02-23,40.05,-0.0200636,802.056,-25225806.94,-0.0307525
2022-02-24,37.02,-0.0745,700.453,-59293372.17,-0.0875628
2022-02-25,36.87,-0.00512682,363.486,-20659973.78,-0.0594948
2022-02-28,37.59,0.0195281,410.93,37621597.08,0.0961028
2022-03-01,38.59,0.026876,433.875,52066404.6,0.121503
2022-03-02,37.3,-0.0334283,305.981,-23927770.67,-0.0816426
2022-03-03,36.19,-0.0297587,265.556,-31868099.49,-0.12844
2022-03-04,35.65,-0.0143766,206.753,-12380958.03,-0.0649011
2022-03-07,33.92,-0.0485273,265.464,-9965943.92,-0.0427674
2022-03-08,32.85,-0.0312592,262.752,-16344498.03,-0.0714451
2022-03-09,33.31,0.0155488,260.574,6505449.44,0.0294348
2022-03-10,34.44,0.0333033,319.289,-3410201.98,-0.0119168
2022-03-11,33.33,-0.03223,231.173,-35692844.4,-0.179982
2022-03-14,31.65,-0.0515433,222.812,-12526379.46,-0.068206
2022-03-15,31.33,-0.0085443,258.731,27296185.12,0.128787
2022-03-16,34.46,0.0999042,356.588,132307321.9,0.430543
2022-03-17,37.91,0.100116,445.556,112078512.8,0.265683
2022-03-18,36.64,-0.0335004,455.458,-35843768.01,-0.0834506
2022-03-21,37.46,0.0207084,407.853,-19430208.83,-0.0499644
2022-03-22,38.47,0.0225944,594.465,10992578.1,0.0183482
2022-03-23,36.91,-0.0408004,370.342,-34611283.56,-0.0969569
2022-03-24,37.32,0.0111081,312.778,-2103577.74,-0.00708337
2022-03-25,35.48,-0.0482833,232.071,-56735302.84,-0.264491
2022-03-28,35.69,0.00648618,212.983,-2937317.22,-0.0150663
2022-03-29,35.88,0.00532362,148.173,-11769487.43,-0.0861611
2022-03-30,36.81,0.0259197,193.176,929280.13,0.0050973
2022-03-31,35.31,-0.0410103,193.745,-17503818.06,-0.0989594
2022-04-01,34.92,-0.0121641,146.581,8583137.64,0.0651562
2022-04-06,33.66,-0.0382857,157.681,-20553620.94,-0.150432
2022-04-07,32.5,-0.0338882,124.519,-18791489.34,-0.178759
2022-04-08,32.67,0.0105165,155.383,-24312322.23,-0.187057
2022-04-11,31.45,-0.0370484,186.606,-11508027.72,-0.0763715
2022-04-12,30.79,-0.0209857,172.125,-17495630.62,-0.128887
2022-04-13,29.35,-0.0470779,138.403,-15104966.48,-0.142717
2022-04-14,29.61,0.00920245,176.74,-9207376.49,-0.0690557
2022-04-15,28.25,-0.0459304,270.376,4647957.19,0.0239171
2022-04-18,29.05,0.0301418,213.887,9767879.5,0.0628343
2022-04-19,29.51,0.0161846,233.336,-2878681.57,-0.0161606
2022-04-20,28.05,-0.0494748,140.743,-21849305.27,-0.211702
2022-04-21,26.86,-0.0424242,148.379,-19034119.63,-0.182468
2022-04-22,25.6,-0.0472646,208.034,3571707.15,0.025493
2022-04-25,23.01,-0.100117,268.769,-23134189.95,-0.132916
2022-04-26,20.71,-0.0999565,411.504,-29588859.96,-0.126069
2022-04-27,20.26,-0.0217286,726.658,53286538.61,0.1352
2022-04-28,20.25,-0.00246305,416.696,13377715.06,0.058056
2022-04-29,21.29,0.0523974,395.657,20859216.13,0.092892
2022-05-05,22.24,0.0451128,291.692,8566636.98,0.0488984
2022-05-06,21.78,-0.0175913,230.621,-832624.97,-0.00612843
2022-05-09,21.71,-0.00229779,199.161,-11132962.08,-0.094478
2022-05-10,22.92,0.0562212,365.324,30123840.55,0.13387
2022-05-11,24.53,0.0702443,549.029,115086379.21,0.312238
2022-05-12,24.64,-0.00283286,455.065,-10498495.1,-0.0349104
2022-05-13,24.83,0.00771104,243.724,-2296652.72,-0.0139405
2022-05-16,24.8,0.00161551,238.513,-22891728.64,-0.142094
2022-05-17,26.1,0.0532688,323.881,38080282.17,0.1683
2022-05-18,26.59,0.0187739,328.776,22029162.71,0.0923916
2022-05-19,27.58,0.037232,366.641,13448495.51,0.0494871
2022-05-20,26.93,-0.0235678,298.332,-61348254.59,-0.280257
2022-05-23,26.72,-0.00853432,265.312,-14666884.61,-0.0772132
2022-05-24,25.35,-0.0512725,250.758,-11550602.23,-0.0643201
2022-05-25,27.89,0.100197,661.692,163643019.86,0.333216
2022-05-26,26.7,-0.0426676,443.852,-39024222.18,-0.119749
2022-05-27,26.79,0.00337079,255.785,723562.8,0.00386692
2022-05-30,27.98,0.0444196,348.991,31993282.89,0.122974
2022-05-31,21.67,0.0135641,388.585,2215780.0,0.00754481
2022-06-01,22.95,0.0625,385.118,58941268.82,0.190944
2022-06-02,23.89,0.0409586,296.939,20957574.58,0.0847926
2022-06-06,24.08,0.00795312,360.75,18614868.15,0.0609154
2022-06-07,23.5,-0.0240864,278.126,-52226095.87,-0.223626
2022-06-08,23.15,-0.0148936,258.495,-15009633.45,-0.0702958
2022-06-09,22.12,-0.0444924,262.044,-59525453.41,-0.286362
2022-06-10,22.94,0.0370705,245.656,-14346852.95,-0.0729454
2022-06-13,22.97,0.00130776,195.626,-18564678.7,-0.116243
2022-06-14,22.76,-0.00914236,160.297,-2507060.89,-0.0195481
2022-06-15,22.22,-0.0237258,168.403,-42586384.55,-0.317885
