opendate,trade,changeratio,turnover,netamount,ratioamount
2022-04-19,19.9900,0.455936,8141.38,-15944288.5500,-0.0184986
2022-04-20,16.8800,-0.156843,6611.97,-79461034.3100,-0.127747
2022-04-21,15.0700,-0.105638,4631.24,-15013263.6500,-0.0391349
2022-04-22,17.8900,0.18634,6950.38,51158670.7100,0.0839193
2022-04-25,15.3000,-0.145729,5144.45,-28429729.6200,-0.0659748
2022-04-26,13.4000,-0.121311,3951.33,-42088534.4500,-0.145216
2022-04-27,13.7500,0.0276532,3103.74,-10107436.4500,-0.0455684
2022-04-28,13.9600,0.0152727,3594.28,3194772.5100,0.012008
2022-04-29,14.8800,0.0620985,3739.07,21999948.8300,0.0766237
2022-05-05,15.7200,0.054326,4050.47,3571840.3500,0.0110323
2022-05-06,15.4400,-0.0159337,3902.88,-19293620.9500,-0.0593712
2022-05-09,16.6400,0.0777202,3380.03,19199975.1800,0.0678397
2022-05-10,17.5200,0.0434783,5896.8,-3045302.6800,-0.00543617
2022-05-11,17.2200,-0.0188034,4741.21,-32984247.0100,-0.0755596
2022-05-12,15.9800,-0.0725479,3764.01,-51438691.3000,-0.162446
2022-05-13,15.7200,-0.0144201,2048.44,-8829836.7500,-0.051912
2022-05-16,15.8400,0.0089172,2755.4,15558378.4500,0.0686031
2022-05-17,15.2200,-0.0385344,1739.33,-19413986.8500,-0.139446
2022-05-18,15.2200,0.000657462,1456.71,-5652886.6300,-0.0483873
2022-05-19,15.8200,0.0401052,2243.49,14383325.3200,0.0790779
2022-05-20,15.4100,-0.0253004,1930.26,-31496184.5600,-0.200693
2022-05-23,15.2300,-0.011039,1334.36,-16645554.7900,-0.15645
2022-05-24,13.8300,-0.0925197,2221.71,-27094017.8000,-0.159928
2022-05-25,15.7500,0.140478,2798.81,37794110.9500,0.175113
2022-05-26,15.2500,-0.0384615,2553.08,-43582117.7400,-0.211361
2022-05-27,16.1300,0.0563196,3505.44,9879785.1900,0.0334302
2022-05-30,16.9400,0.0508685,3499.74,6138854.7600,0.0202055
2022-05-31,16.3100,-0.0251046,2718.15,-29162460.2400,-0.124925
2022-06-01,16.8000,0.0294118,3225.55,16043327.1400,0.0562708
2022-06-02,16.6200,-0.0107143,2556.67,-4637823.2900,-0.0206967
2022-06-06,17.2200,0.0386007,2767.03,1098133.7800,0.00449485
2022-06-07,17.0500,-0.0110209,3831.93,-10292108.0700,-0.0290079
2022-06-08,16.4900,-0.0317088,3034.82,3864896.5800,0.0146029
2022-06-09,17.3800,0.0558931,3939.98,38919687.5900,0.107743
2022-06-10,18.1500,0.0431034,4012.1,5603129.8400,0.0150712
2022-06-13,17.7500,-0.0252608,2686.74,-46713791.3900,-0.187071
2022-06-14,17.3200,-0.0242254,2663.82,-19020949.3800,-0.0800207
2022-06-15,16.4800,-0.0495963,2199.61,-35172914.3000,-0.180919
2022-06-16,16.5100,0.00121286,1473.43,-32531211.8100,-0.253301
2022-06-17,17.2800,0.0479078,2588.6,62747765.0900,0.269328
2022-06-20,17.5700,0.0156069,2384.49,-9353018.5000,-0.0427597
2022-06-21,18.2000,0.0352673,3458.15,9401078.1400,0.0294649
2022-06-22,17.8000,-0.0241228,2838.68,-19639994.6500,-0.0732462
2022-06-23,18.1500,0.0202361,2498.93,-17415644.3200,-0.0743929
2022-06-24,17.7800,-0.021464,2532.99,-28357172.0400,-0.118096
2022-06-27,18.9400,0.0652418,3518.81,9298890.5500,0.0279602
2022-06-28,19.7600,0.04,4667.59,13195109.1700,0.0272658
2022-06-29,17.8700,-0.0956478,3365.98,-66880526.8700,-0.205174
2022-06-30,17.9300,0.00843645,1802.65,-7447144.5100,-0.0437462
2022-07-01,17.2000,-0.0412486,1913.73,-32676852.2500,-0.185228
2022-07-04,17.4300,0.0127833,1663.56,5268808.1600,0.0350577
2022-07-05,18.0900,0.0372706,2005.2,12536025.0600,0.0673172
2022-07-06,18.1100,0.00165929,1631.02,-2278258.9700,-0.0147753
2022-07-07,18.2000,0.00441501,2002.47,-3890886.9000,-0.0204872
2022-07-08,18.8600,0.0356947,3197.21,34232675.8200,0.106494
2022-07-11,19.7200,0.0455992,3167.79,24651739.7300,0.0772879
2022-07-12,18.5700,-0.0611729,3477.5,-16187054.9400,-0.0452832
2022-07-13,22.2200,0.199784,2213.01,178057510.4700,0.722899
2022-07-14,26.6600,0.19982,3900.73,99055568.5000,0.197557
2022-07-15,31.9900,0.199925,901.555,58335076.5900,0.385425
2022-07-18,32.2200,0.00718975,7675.57,94635555.7200,0.0708903
