opendate,trade,changeratio,turnover,netamount,ratioamount
2015-01-26,9.3500,0.0263447,436.771,29577300.1500,0.216946
2015-01-27,9.2700,-0.00855615,377.517,-6974099.3900,-0.0591545
2015-01-28,9.5400,0.0291262,716.934,29595890.6700,0.12675
2015-01-29,9.2800,-0.0272537,406.023,-36436586.9200,-0.282941
2015-01-30,9.1700,-0.0118534,283.68,-15400438.0700,-0.17242
2015-02-02,9.2600,0.00981461,228.119,-769673.3000,-0.0109084
2015-02-03,9.4800,0.0237581,380.504,9622341.0100,0.0788082
2015-02-04,9.3300,-0.0158228,444.617,-9715091.1400,-0.0674334
2015-02-05,9.7300,0.0428725,684.435,29136208.4300,0.130477
2015-02-06,9.4800,-0.0256937,432.699,-20903591.4400,-0.149898
2015-02-09,9.2800,-0.021097,265.897,-12998729.5500,-0.152813
2015-02-10,9.3400,0.00646552,305.304,-19847966.0300,-0.208262
2015-02-11,9.5700,0.0246253,349.686,14982066.2000,0.132908
2015-02-12,9.7400,0.0177638,560.916,22983050.0900,0.123768
2015-02-13,9.8100,0.00718686,459.447,-3074539.5600,-0.0201925
2015-02-16,10.3300,0.0530071,747.278,39303549.2400,0.152517
2015-02-17,10.2500,-0.00774443,351.1,-25066982.8800,-0.205799
2015-02-25,10.1000,-0.0146341,408.28,-27124463.4900,-0.193668
2015-02-26,10.1500,0.00495049,336.494,-1421550.6400,-0.0123249
2015-02-27,10.3200,0.0167488,684.3,-15540435.5200,-0.0645194
2015-03-02,10.5500,0.0222868,525.842,5077359.4400,0.0272258
2015-03-03,10.3300,-0.0208531,321.274,-22393833.6100,-0.198227
2015-03-04,10.2500,0.00687623,325.024,-17807635.8200,-0.158287
2015-03-05,10.1500,-0.0136054,292.897,-23737835.3500,-0.234771
2015-03-06,9.9900,-0.0157635,312.155,-14699351.5700,-0.138281
2015-03-09,10.6100,0.0620621,637.916,48058788.0800,0.213949
2015-03-10,10.5900,-0.00188501,583.078,-8235675.5500,-0.0390668
2015-03-11,11.2500,0.0623229,799.967,41000881.5900,0.13649
2015-03-12,11.2500,0.00356824,555.897,1049033.7500,0.00495517
2015-03-13,11.6400,0.0346667,578.049,39548428.7400,0.175763
2015-03-16,12.0100,0.0317869,738.014,-13477452.2100,-0.0448066
2015-03-17,11.9100,-0.00832639,651.984,-54575556.2200,-0.207295
2015-03-18,11.9000,-0.000839631,550.186,-21097537.2900,-0.0959641
2015-03-19,11.7600,-0.0117647,590.144,-23812290.7000,-0.101057
2015-03-20,11.9400,0.0153061,654.96,5629357.0900,0.0213538
2015-03-23,12.5400,0.0502513,743.661,14473997.4200,0.0463364
2015-03-24,13.7900,0.099681,1366.45,255746884.1200,0.405532
2015-03-25,13.9000,0.00797679,1597.5,-25344579.9900,-0.0331695
2015-03-26,13.4200,-0.0345324,857.732,-27287550.3700,-0.0689969
2015-03-27,13.6000,0.0134128,493.704,2851206.0800,0.0124663
2015-03-30,13.7400,0.0102941,609.377,-9436625.6900,-0.0328655
2015-03-31,13.4800,-0.0189229,868.301,-28261431.5900,-0.0723119
2015-04-01,14.1300,0.0482196,878.08,9107279.0900,0.0221891
2015-04-02,14.5200,0.0276008,873.383,-7786384.6700,-0.017981
2015-04-03,14.4600,-0.00413223,502.889,-31943608.9700,-0.130181
2015-04-07,14.4400,-0.00138313,683.26,-12590575.3600,-0.0380192
2015-04-08,14.0900,-0.0242382,651.596,-24461310.4200,-0.0778503
2015-04-09,13.7500,-0.0241306,644.781,4458346.7200,0.0147393
2015-04-10,14.5400,0.0574545,736.628,51071103.6700,0.143899
2015-04-13,15.9700,0.0983494,1219.7,114810640.0400,0.177083
2015-04-14,16.9600,0.0619912,990.122,93508743.1100,0.168251
2015-04-15,15.7800,-0.0695755,602.335,-38133062.9600,-0.115347
2015-04-16,15.8000,0.00126743,623.731,43024531.3200,0.126393
2015-04-17,15.4200,-0.0240506,613.723,-33867673.8800,-0.104921
2015-04-20,14.8800,-0.0350195,542.499,-29122389.6600,-0.104857
2015-04-21,15.9800,0.0739247,574.507,51973067.8700,0.171836
2015-04-22,15.8500,-0.00813517,979.181,-73517988.4000,-0.138209
2015-04-23,15.6300,-0.0138801,668.699,-28358197.2900,-0.0802724
2015-04-24,16.3000,0.0428663,891.386,58925313.6600,0.122719
2015-04-27,15.9300,-0.0226994,699.611,-21681474.9200,-0.0566707
2015-04-28,15.6000,-0.0207156,490.508,-21190335.1800,-0.0823493
2015-04-29,15.5400,-0.00384615,388.685,-12054842.6100,-0.0591506
2015-04-30,15.6200,0.00514801,439.339,-1711993.6300,-0.00726419
2015-05-04,15.4000,-0.0140845,376.831,-35348949.6100,-0.180611
2015-05-05,14.0300,-0.088961,792.135,-59229966.4500,-0.152484
2015-05-06,13.3900,-0.0456165,691.168,-46792657.1000,-0.145382
2015-05-07,13.2800,-0.00821509,563.656,-27586360.0600,-0.109325
2015-05-08,14.2900,0.0760542,702.68,61758961.8300,0.187624
2015-05-11,15.0000,0.0496851,969.513,3973370.0500,0.00815336
2015-05-12,15.1300,0.00866667,1116.52,32490332.1800,0.057006
2015-05-13,15.7100,0.0383344,1137.89,58482668.2400,0.0982808
2015-05-14,15.5600,-0.00954806,1236.05,-2017387.2200,-0.00301792
2015-05-15,14.9300,-0.0404884,929.278,-11063194.6500,-0.0237462
2015-05-18,15.3600,0.0288011,720.641,46985693.0800,0.126443
2015-05-19,16.0400,0.0442708,915.99,17512411.2700,0.036367
2015-05-20,15.7800,-0.0162095,1154.44,-8377023.1300,-0.013083
2015-05-21,17.3600,0.100127,859.927,213990274.0900,0.436612
2015-05-22,17.6600,0.0172811,1554.32,14626718.6600,0.0155008
2015-05-25,19.3200,0.0939977,1294.35,84871518.0600,0.106633
2015-05-26,20.9700,0.0854037,1354.85,41711259.6800,0.0450609
2015-05-27,20.2200,-0.0357654,929.697,-5588460.4200,-0.00866898
2015-05-28,18.2000,-0.0999011,1090.38,-66119013.2900,-0.0927277
2015-05-29,18.2400,0.0021978,829.647,-21967680.1500,-0.0437005
2015-06-01,19.2800,0.0570175,714.229,49020066.0300,0.106805
2015-06-02,20.5600,0.06639,888.839,20444335.3900,0.0345525
2015-06-03,22.6200,0.100195,343.474,219325126.0200,0.833031
2015-06-04,24.8800,0.0999116,2055.58,337225676.2500,0.204801
2015-06-05,25.6100,0.0293408,1840.9,47167961.7500,0.0294875
2015-06-08,23.5800,-0.0792659,1282.51,976974.7200,0.000933319
2015-06-09,23.5200,-0.00254453,783.449,4630187.0700,0.00742317
2015-06-10,24.0900,0.0242347,858.284,15711299.4600,0.0227178
2015-06-11,23.7700,-0.0132835,612.138,-71972475.6600,-0.146753
2015-06-12,24.0100,0.0100968,973.917,7997247.7600,0.0100549
2015-06-15,24.2100,0.00832986,923.664,35112293.0300,0.0456271
2015-06-16,21.9000,-0.0954151,802.671,-34300625.9900,-0.0560282
2015-06-17,22.0000,0.00456621,635.391,-24510799.3300,-0.0534951
2015-06-18,21.0700,-0.0422727,590.947,3993498.9000,0.00902025
2015-06-19,18.9600,-0.100142,491.747,-61769960.1200,-0.188791
2015-06-23,18.6300,-0.0174051,536.532,-4445072.5200,-0.0133745
2015-06-24,19.1700,0.0289855,503.3,-5474712.5700,-0.016959
2015-06-25,17.9500,-0.0636411,493.316,-42289983.5700,-0.134749
2015-06-26,16.1600,-0.0997214,411.568,-48715678.8300,-0.212831
2015-06-29,14.5400,-0.100248,653.727,-78825328.5100,-0.235593
2015-06-30,14.9900,0.0309491,836.865,-44680697.9500,-0.111312
2015-07-01,13.4900,-0.100067,586.566,-37725270.5100,-0.130285
2015-07-02,12.1400,-0.100074,548.464,-42277791.9900,-0.181862
2015-07-03,10.9300,-0.0996705,708.868,-63822560.5100,-0.235647
2015-07-06,9.8500,-0.0988106,806.849,-69233346.3600,-0.2394
2015-07-07,8.8700,-0.0994924,304.639,-4015126.0400,-0.0433138
2015-07-08,0.0000,0,0,0.0000,0
2015-07-09,0.0000,0,0,0.0000,0
2015-07-10,0.0000,0,0,0.0000,0
2015-07-13,0.0000,0,0,0.0000,0
2015-07-14,0.0000,0,0,0.0000,0
2015-07-15,9.7600,0.100338,24.9974,7928077.2800,0.958919
2015-07-16,10.7400,0.10041,1633.86,237913008.5400,0.416136
2015-07-17,11.8100,0.0996276,982.244,93145040.0400,0.244951
2015-07-20,12.9900,0.0999153,1876.57,186074060.9200,0.229966
2015-07-21,13.0300,0.00307929,1803.41,43673801.7900,0.0541434
2015-07-22,13.1800,0.0115119,1182.6,-16443734.0100,-0.0312923
2015-07-23,14.5000,0.100152,1321.74,103507481.9800,0.166883
2015-07-24,14.2400,-0.017931,1555.71,-18536246.3200,-0.0241844
2015-07-27,0.0000,0,0,0.0000,0
2015-07-28,0.0000,0,0,0.0000,0
2015-07-29,0.0000,0,0,0.0000,0
2015-07-30,0.0000,0,0,0.0000,0
2015-07-31,0.0000,0,0,0.0000,0
2015-08-03,0.0000,0,0,0.0000,0
2015-08-04,0.0000,0,0,0.0000,0
2015-08-05,0.0000,0,0,0.0000,0
2015-08-06,0.0000,0,0,0.0000,0
2015-08-07,0.0000,0,0,0.0000,0
2015-08-10,0.0000,0,0,0.0000,0
2015-08-11,0.0000,0,0,0.0000,0
2015-08-12,0.0000,0,0,0.0000,0
2015-08-13,0.0000,0,0,0.0000,0
2015-08-14,0.0000,0,0,0.0000,0
2015-08-17,0.0000,0,0,0.0000,0
2015-08-18,0.0000,0,0,0.0000,0
2015-08-19,0.0000,0,0,0.0000,0
2015-08-20,0.0000,0,0,0.0000,0
2015-08-21,0.0000,0,0,0.0000,0
2015-08-24,12.8200,-0.0997191,21.1552,-7542006.0000,-0.820617
2015-08-25,11.5400,-0.099844,9.62299,-3300440.0000,-0.877032
2015-08-26,10.3900,-0.0996534,1499.37,-279172564.6400,-0.520356
2015-08-27,9.5200,-0.0837344,1314.96,-92237995.3400,-0.213408
2015-08-28,10.4500,0.0976891,1242.59,2905866.7800,0.00698
2015-08-31,9.4100,-0.0995215,949.293,-36479801.4100,-0.1152
2015-09-01,8.4700,-0.0998937,769.585,-79602389.8800,-0.353546
2015-09-02,7.6200,-0.100354,813.177,-24530229.5600,-0.11081
2015-09-07,8.3800,0.0997375,209.819,56560746.0800,0.945476
2015-09-08,9.2200,0.100239,1286.38,51959962.1100,0.134031
2015-09-09,9.6400,0.0455531,1290.31,-27599789.4700,-0.06595
2015-09-10,9.2300,-0.0425311,763.831,-22830354.7900,-0.0934783
2015-09-11,9.5200,0.0314193,785.598,-3549924.2500,-0.0140194
2015-09-14,8.5700,-0.0997899,775.17,-49505868.6800,-0.208085
2015-09-15,7.7300,-0.0980163,703.526,-19581679.5100,-0.102699
2015-09-16,8.5000,0.0996119,635.62,26398126.9100,0.149884
2015-09-17,8.2900,-0.0247059,828.458,11936046.0100,0.0482187
2015-09-18,8.6100,0.0386007,591.731,-7089089.7800,-0.0413301
2015-09-21,9.3000,0.0801394,810.485,29444827.4300,0.119346
2015-09-22,9.2500,-0.00537634,866.481,-12596097.8100,-0.0457661
2015-09-23,9.0500,-0.0216216,708.745,-12751623.9800,-0.0582222
2015-09-24,9.2700,0.0243094,708.726,3523916.0000,0.0157008
2015-09-25,8.7100,-0.0604099,633.463,-18871361.7700,-0.096809
2015-09-28,9.0700,0.0413318,421.418,17502418.2500,0.136663
2015-09-29,9.0800,0.00110254,633.715,2113014.9800,0.0107996
2015-09-30,9.1500,0.00770925,552.7,-14208593.5300,-0.0822134
2015-10-08,9.7300,0.063388,893,1818470.5200,0.00617399
2015-10-09,9.8000,0.00719424,812.82,-1464946.7500,-0.0054325
2015-10-12,10.7800,0.1,746.211,79776537.8600,0.301899
2015-10-13,11.3600,0.0538033,1502.53,18565778.0700,0.0323022
2015-10-14,11.3800,0.00176056,1311.47,11648744.0000,0.0230446
2015-10-15,11.8500,0.0413005,1276.73,51445190.5600,0.100888
2015-10-16,11.7500,-0.00843882,1153.89,-25637313.8800,-0.0558476
2015-10-19,11.4900,-0.0221277,906.001,-54437696.7900,-0.153592
2015-10-20,11.8200,0.0287206,1029.61,19768642.7000,0.0478653
2015-10-21,10.7100,-0.0939086,1508.42,-378984.6400,-0.000622681
2015-10-22,11.6900,0.0915033,1085.4,8191295.4400,0.0198843
2015-10-23,12.1900,0.0427716,1179.08,33030109.8000,0.0682619
2015-10-26,12.1500,-0.00328138,866.177,-31116390.0400,-0.0868717
2015-10-27,12.2500,0.00823045,800.959,4851644.8400,0.0149469
2015-10-28,11.7400,-0.0416327,722.623,-20590958.2300,-0.0692128
2015-10-29,11.8500,0.00936968,561.149,-4159757.9900,-0.0182589
2015-10-30,11.7800,-0.00590717,631.951,6674646.5900,0.026375
2015-11-02,11.1400,-0.0543294,568.075,-31286399.6900,-0.141403
2015-11-03,11.0100,-0.0116697,412.604,-15874934.0000,-0.101391
2015-11-04,11.9000,0.0808356,664.992,28588412.7800,0.108378
2015-11-05,12.2000,0.0252101,1561.29,20293997.6700,0.0310766
2015-11-06,13.4200,0.1,1661.21,601546742.4900,0.832888
2015-11-09,13.4000,-0.00149031,1453.98,15736915.7600,0.0238508
2015-11-10,13.2000,-0.0149254,896.344,-32183795.5100,-0.0797161
2015-11-11,13.6300,0.0325758,1028.18,9471233.1100,0.0200481
2015-11-12,13.3000,-0.0242113,827.664,-28077305.5500,-0.0745921
2015-11-13,13.2600,-0.00300752,824.761,3058516.4300,0.00830828
2015-11-16,14.3000,0.0784314,1199.9,88062040.6600,0.155436
2015-11-17,13.7900,-0.0356643,1022.38,-68398373.1100,-0.139329
2015-11-18,13.2500,-0.0391588,596.022,-30054753.1100,-0.108444
2015-11-19,13.5900,0.0256604,555.024,10775793.2600,0.0422001
2015-11-20,14.5100,0.0676968,1150.6,80560830.4700,0.145237
2015-11-23,13.9900,-0.0358374,870.613,-31016328.9200,-0.0735262
2015-11-24,14.3200,0.0235883,563.882,491822.5100,0.00182083
2015-11-25,14.7000,0.0265363,880.422,5816703.9500,0.0133428
2015-11-26,14.2100,-0.0333333,743.224,-43876549.6100,-0.119611
2015-11-27,13.3100,-0.0633357,1078.84,-4105996.5400,-0.00788608
2015-11-30,13.3000,-0.000751315,779.86,-19316944.1000,-0.055604
2015-12-01,13.7700,0.0353383,672.124,14975083.6600,0.0484434
2015-12-02,13.3800,-0.0283224,458.326,-12995293.8300,-0.062385
2015-12-03,14.1500,0.0575486,687.224,30594104.0200,0.0946065
2015-12-04,13.8300,-0.0226148,644.384,-13195202.9800,-0.0431342
2015-12-07,14.3000,0.0339841,642.465,21366296.3000,0.0689435
2015-12-08,13.9100,-0.0272727,740.061,-2805163.1000,-0.00790402
2015-12-09,14.3000,0.0280374,939.257,19688874.9600,0.0434539
2015-12-10,14.6300,0.0230769,1080.6,20247746.2200,0.0378703
2015-12-11,15.2900,0.0451128,1551.95,97820013.5600,0.121478
2015-12-14,15.4300,0.00915631,1314.65,-7239771.8800,-0.0104583
2015-12-15,16.8500,0.0920285,1832.98,246180740.9400,0.239746
2015-12-16,16.5500,-0.0178042,1577.81,8364491.2100,0.00941253
2015-12-17,16.6700,0.00725076,1738.67,-31082851.0500,-0.0310956
2015-12-18,15.7800,-0.0533893,1259.94,-41692176.8600,-0.0602194
2015-12-21,16.1800,0.0253485,796.693,19750726.9900,0.0456053
2015-12-22,16.0000,-0.0111248,584.518,-36543349.8000,-0.114993
2015-12-23,15.3800,-0.03875,702.697,-45752524.0900,-0.121256
2015-12-24,15.6400,0.0169051,593.67,-4050032.8400,-0.013023
2015-12-25,15.8900,0.0159847,502.241,20296903.8100,0.0747291
2015-12-28,15.4000,-0.030837,594.843,-30119292.2200,-0.0936987
2015-12-29,15.8000,0.025974,413.146,6348689.1100,0.0290919
2015-12-30,16.3800,0.0367089,962.605,59082923.4900,0.110108
2015-12-31,15.8700,-0.0311355,551.249,-23761722.7200,-0.0787356
2016-01-04,14.2800,-0.100189,484.835,-34638110.3000,-0.142052
2016-01-05,13.9600,-0.022409,702.528,-7410453.2100,-0.0221412
2016-01-06,14.1200,0.0114613,471.212,1106938.1100,0.00492119
2016-01-07,12.7100,-0.0998584,145.224,1603385.5700,0.0247008
2016-01-08,12.3200,-0.0306845,640.519,-24618934.8600,-0.0899978
2016-01-11,11.0900,-0.0998377,492.371,-21460953.4600,-0.111208
2016-01-12,10.7300,-0.0324617,497.158,-5697260.5600,-0.0312051
2016-01-13,9.8800,-0.0792172,380.846,-10661603.3900,-0.0774039
2016-01-14,10.4600,0.0587045,508.392,16456366.5500,0.0949665
2016-01-15,9.8400,-0.0592734,419.289,-18505677.5700,-0.127891
2016-01-18,10.2500,0.0416667,414.979,11945278.4300,0.0831438
2016-01-19,10.7700,0.0507317,487.706,18933464.5200,0.107967
2016-01-20,10.9300,0.0148561,557.265,-13722521.9700,-0.0663146
2016-01-21,10.1500,-0.0713632,462.3,-14791557.7000,-0.0873734
2016-01-22,10.4900,0.0334975,347.63,1773370.7800,0.0144502
2016-01-25,10.7200,0.0219256,292.038,-7785432.4600,-0.0731872
2016-01-26,9.6500,-0.0998134,412.391,-30548202.9100,-0.214679
2016-01-27,9.6100,-0.00414508,387.484,-9193867.8300,-0.0739534
2016-01-28,8.9500,-0.0686785,271.013,-8452749.4400,-0.0977245
2016-01-29,9.5100,0.0625698,313.3,14972705.2500,0.149789
2016-02-01,9.4700,-0.0042061,257.027,-7713042.2500,-0.0923336
2016-02-02,9.9900,0.0549102,335.56,15664299.3100,0.138512
2016-02-03,10.1200,0.013013,300.948,1396377.4100,0.0136801
2016-02-04,10.3500,0.0227273,348.736,4538536.6300,0.0369845
2016-02-05,10.2000,-0.0144928,247.395,-20374363.2500,-0.234561
2016-02-15,10.3600,0.0156863,301.637,10566388.5400,0.101011
2016-02-16,11.0100,0.0627413,473.232,15083958.2000,0.0859469
2016-02-17,11.3700,0.0326975,683.165,-4480385.8500,-0.0169745
2016-02-18,11.2000,-0.0149516,416.68,-13921604.2600,-0.0868473
2016-02-19,11.3700,0.0151786,370.038,3079621.6000,0.0214965
2016-02-22,11.6600,0.0255057,440.997,2785913.2600,0.0160464
2016-02-23,11.2600,-0.0343053,467.419,-33918075.8600,-0.187395
2016-02-24,11.3400,0.0071048,398.35,-6886147.8900,-0.045214
2016-02-25,10.2100,-0.0996473,493.348,-39619602.5900,-0.218971
2016-02-26,10.4200,0.0205681,472.441,-4246103.0600,-0.0253832
2016-02-29,9.5400,-0.084453,387.072,-14872941.2700,-0.116414
2016-03-01,9.8700,0.0345912,342.597,1292627.1100,0.0114415
2016-03-02,10.3600,0.0496454,414.838,12793279.3700,0.0891056
2016-03-03,10.4000,0.003861,453.269,-16707952.8000,-0.102788
2016-03-04,9.9100,-0.0471154,428.35,-12140738.1400,-0.0816856
2016-03-07,10.2700,0.0363269,272.94,-2500807.6600,-0.0261737
2016-03-08,10.5800,0.030185,387.424,4851256.3100,0.0361094
2016-03-09,10.1700,-0.0387524,327.491,-5272954.8100,-0.0458172
2016-03-10,10.0000,-0.0167158,222.373,-4782807.9300,-0.0622328
2016-03-11,9.8800,-0.012,190.997,-798223.6400,-0.0124002
2016-03-14,10.3900,0.0516194,367.186,9313884.1500,0.071776
2016-03-15,10.2200,-0.0163619,250.152,-10388939.2800,-0.118138
2016-03-16,10.0500,-0.0166341,233.063,-9442721.0200,-0.117031
2016-03-17,10.5600,0.0507463,526.977,19359894.3100,0.103736
2016-03-18,10.9700,0.0388258,593.494,17283717.4900,0.0786408
2016-03-21,11.1900,0.0200547,574.062,-16776825.6000,-0.0772228
2016-03-22,11.2900,0.00893655,574.69,2709458.4900,0.0122666
2016-03-23,11.3100,0.00177148,438.099,-10735511.9500,-0.0639073
2016-03-24,10.9100,-0.0353669,475.68,-29725785.7400,-0.164966
2016-03-25,11.1000,0.0174152,408.486,8963213.4700,0.0581628
2016-03-28,11.0000,-0.00900901,400.487,-22359602.6700,-0.145604
2016-03-29,10.6800,-0.0290909,344.3,-24391721.5500,-0.192549
2016-03-30,11.3000,0.0580524,494.101,16319005.3200,0.0871468
2016-03-31,11.2200,-0.00707965,645.422,-14960617.4400,-0.0598296
2016-04-01,11.0900,-0.0115865,367.211,-14048671.1900,-0.102162
2016-04-05,11.4500,0.0324617,517.475,13329821.8900,0.0667003
2016-04-06,11.7500,0.0262009,772.533,18226836.9100,0.0595969
2016-04-07,11.3000,-0.0382979,471.468,-36488664.5700,-0.197469
2016-04-08,11.5900,0.0256637,894.368,30918531.1000,0.0868652
2016-04-11,11.9800,0.0336497,736.145,22115313.8400,0.0743934
2016-04-12,11.7700,-0.0175292,503.753,-22838691.8900,-0.113686
2016-04-13,11.8200,0.00424809,601.106,-22684141.3900,-0.0927826
2016-04-14,12.3200,0.0423012,773.881,29794688.4300,0.0934837
2016-04-15,12.5000,0.0146104,756.585,20785250.3000,0.0653697
2016-04-18,12.1000,-0.032,545.923,-25779138.3900,-0.11411
2016-04-19,12.1500,0.00413223,386.564,-17187779.4700,-0.10789
2016-04-20,11.4500,-0.0576132,664.576,-8568060.6500,-0.032192
2016-04-21,11.0800,-0.0323144,429.875,-26779373.8400,-0.162488
2016-04-22,11.2100,0.0117329,232.949,-3241768.3900,-0.0368185
2016-04-25,11.1100,-0.00892061,196.096,-8941942.8700,-0.121413
2016-04-26,11.4300,0.0288029,287.151,18834121.5200,0.170718
2016-04-27,11.1800,-0.0218723,363.936,-29387662.6200,-0.210016
2016-04-28,10.8700,-0.0277281,520.379,-6231572.0700,-0.0324273
2016-04-29,10.7000,-0.0156394,205.677,-9637269.1200,-0.128067
2016-05-03,11.1200,0.0392523,305.741,18368273.3100,0.160363
2016-05-04,11.1400,0.00179856,259.168,-9505534.2000,-0.0966881
2016-05-05,11.2000,0.005386,216.409,-665177.4600,-0.00808573
2016-05-06,10.7700,-0.0383929,354.068,-18546653.9900,-0.139636
2016-05-09,10.0600,-0.0659239,267.297,-18343750.4300,-0.196156
2016-05-10,10.1500,0.00894632,138.558,-67748.0800,-0.00141449
2016-05-11,10.0600,-0.00886699,120.743,-5529037.1100,-0.132431
