opendate,trade,changeratio,turnover,netamount,ratioamount
2021-09-24,31.82,-0.0154703,25.9237,1657137.83,0.00907993
2021-09-27,32.35,0.0160176,19.9113,42161781.4,0.298145
2021-09-28,32.54,0.00649551,18.3064,21769220.28,0.166243
2021-09-29,32.69,0.00430108,18.9682,30258735.05,0.222374
2021-09-30,33.33,0.020827,22.0073,540459.2,0.00335451
2021-10-08,33.4,0.00210021,19.56,1111047.72,0.00766016
2021-10-11,32.63,-0.0239306,18.7238,-7164250.37,-0.0529425
2021-10-12,32.46,-0.00520993,13.4328,1355741.73,0.0140859
2021-10-13,32.23,-0.00830769,17.0625,-7839311.0,-0.0655205
2021-10-14,31.61,-0.0174075,8.50119,-13926532.4,-0.233067
2021-10-15,32.1,0.0158228,14.1805,13670971.3,0.135687
2021-10-18,31.22,-0.0262009,13.761,-26739184.5,-0.281462
2021-10-19,32.06,0.0249361,15.4704,9835555.16,0.0915703
2021-10-20,32.36,0.00935746,16.1341,2622092.73,0.0230577
2021-10-21,31.93,-0.0114551,21.8257,-17736991.98,-0.116862
2021-10-22,33.39,0.0463804,40.6179,45284951.9,0.154006
2021-10-25,31.99,-0.0419287,31.4066,-39483811.61,-0.177416
2021-10-26,33.44,0.0453267,44.3354,80383771.28,0.251284
2021-10-27,33.97,0.0155456,37.1816,47622480.74,0.172632
2021-10-28,33.48,-0.0144245,50.7563,-9821142.72,-0.0254783
2021-10-29,34.98,0.0454274,54.4976,52353259.93,0.127199
2021-11-01,38.49,0.100029,122.53,245362727.03,0.240234
2021-11-02,39.77,0.0332554,209.747,80783840.87,0.0446231
2021-11-03,39.41,-0.017207,91.6508,13531103.63,0.0171216
2021-11-04,39.5,0.00253807,94.0314,-116208482.83,-0.141027
2021-11-05,40.22,0.0161698,77.2576,57486724.76,0.083702
2021-11-08,40.09,-0.00323222,64.6285,26140137.94,0.0458383
2021-11-09,40.49,0.00972569,57.3778,48598569.85,0.0960867
2021-11-10,40.6,0.00246914,72.9092,-52789381.87,-0.0812278
2021-11-11,39.8,-0.0201871,55.1963,-60179110.06,-0.12401
2021-11-12,39.3,-0.0125628,61.1927,-46417472.77,-0.087296
2021-11-15,40.41,0.0282443,84.6987,29555809.39,0.0394322
2021-11-16,39.63,-0.0185736,45.3149,19958212.31,0.0500459
2021-11-17,40.54,0.0229624,52.6345,24973764.22,0.0533438
2021-11-18,39.0,-0.0384615,55.6819,-70476567.84,-0.146357
2021-11-19,40.95,0.05,75.9687,117067340.6,0.172548
2021-11-22,40.99,0.000976801,58.0933,-43730166.9,-0.084495
2021-11-23,40.49,-0.0121981,57.4449,-44760471.11,-0.0886104
2021-11-24,40.53,-0.0014782,56.866,49519623.57,0.0976726
2021-11-25,40.1,-0.0103653,44.7678,6730389.29,0.0169418
2021-11-26,38.4,-0.0421552,83.8166,-48295770.05,-0.0678677
2021-11-29,38.6,0.00573215,56.6835,-18617701.85,-0.0389371
2021-11-30,39.46,0.0209573,47.2196,-14137386.14,-0.0347418
2021-12-01,39.22,-0.0253479,47.2652,-63243522.62,-0.156334
2021-12-02,38.16,-0.0267789,26.95,-19060237.94,-0.083413
2021-12-03,37.96,-0.0075817,34.1767,-5423215.22,-0.0190532
