opendate,trade,changeratio,turnover,netamount,ratioamount
2018-10-09,13.73,0.000728863,153.891,-19505985.27,-0.0824743
2018-10-10,13.71,-0.00145666,120.972,-3097302.24,-0.0166818
2018-10-11,12.34,-0.0999271,501.518,-124512964.64,-0.175576
2018-10-12,11.96,-0.0307942,407.091,-50202897.6,-0.093315
2018-10-15,11.89,-0.00585284,234.255,-3355428.65,-0.0106019
2018-10-16,11.57,-0.0269134,210.345,-43425232.52,-0.157519
2018-10-17,11.76,0.0164218,210.059,-12692107.79,-0.0461475
2018-10-18,11.38,-0.0323129,203.585,-53122562.26,-0.202878
2018-10-19,11.61,0.0202109,294.894,32919282.89,0.0874231
2018-10-22,12.65,0.089578,637.179,78062156.4,0.0891829
2018-10-23,12.19,-0.0363636,386.515,-48739247.77,-0.0914842
2018-10-24,12.19,0.0,205.557,-27258531.1,-0.096947
2018-10-25,12.0,-0.0155865,227.417,-30932543.91,-0.102974
2018-10-26,12.09,0.0075,215.394,-17003955.13,-0.0580906
2018-10-29,12.07,-0.00165426,192.968,5259326.41,0.0201461
2018-10-30,12.1,0.0024855,222.003,4023806.87,0.01348
2018-10-31,12.25,0.0123967,275.376,4348468.18,0.0115237
2018-11-01,12.35,0.00816326,369.401,-46550803.34,-0.0904659
2018-11-02,12.61,0.0210526,443.702,-16678379.65,-0.0267997
2018-11-05,12.6,-0.000793021,317.981,-41831566.8,-0.0932762
2018-11-06,12.79,0.0150794,348.978,-13461172.08,-0.027521
2018-11-07,12.53,-0.0203284,280.864,-43930646.3,-0.110483
2018-11-08,12.39,-0.0111732,164.449,-54821823.45,-0.238103
2018-11-09,12.34,-0.00403551,124.889,-21584583.17,-0.124766
2018-11-12,12.59,0.0202593,198.377,14784663.4,0.0533138
2018-11-13,12.67,0.00635425,305.069,-2429489.94,-0.00566572
2018-11-14,12.58,-0.00710339,231.28,-58825739.64,-0.179841
2018-11-15,12.89,0.0246423,379.944,24027977.37,0.0441342
2018-11-16,12.86,-0.00232739,315.116,-68051315.78,-0.150151
2018-11-19,13.02,0.0124417,299.477,22340333.42,0.0514467
2018-11-20,12.62,-0.030722,273.487,-105831630.49,-0.27084
2018-11-21,12.52,-0.00792393,172.248,-26139778.48,-0.108561
2018-11-22,12.43,-0.0071885,160.292,-35788635.51,-0.160117
2018-11-23,11.81,-0.0498793,299.326,-94494646.64,-0.234557
2018-11-26,11.73,-0.00677392,119.632,-25610483.94,-0.162472
2018-11-27,11.66,-0.0059676,139.367,-27756627.76,-0.151647
2018-11-28,11.79,0.0111492,141.491,-5010655.85,-0.027052
2018-11-29,11.46,-0.0279898,221.591,-70752873.65,-0.244788
2018-11-30,11.53,0.0061082,134.342,-4645667.39,-0.0269994
2018-12-03,12.0,0.0407632,412.684,-5808296.36,-0.0104633
2018-12-04,12.1,0.00833333,295.347,26862647.14,0.0675066
2018-12-05,12.3,0.0165289,366.232,26675390.23,0.0537641
2018-12-06,11.96,-0.0276423,241.186,-61206974.66,-0.18869
2018-12-07,11.92,-0.00334448,114.878,-25305387.02,-0.164862
2018-12-10,11.92,0.0,140.579,16503907.86,0.0886943
2018-12-11,12.0,0.00671141,146.501,33706364.63,0.171485
2018-12-12,12.09,0.0075,155.178,43605156.55,0.207935
2018-12-13,12.24,0.0124069,246.57,80718003.29,0.239265
2018-12-14,12.06,-0.0147059,373.948,45325504.58,0.0887038
2018-12-17,12.28,0.0182421,255.095,130770385.86,0.375565
2018-12-18,12.23,-0.00407166,140.036,11658765.16,0.0611116
2018-12-19,11.93,-0.0245298,159.136,-28621366.35,-0.13339
2018-12-20,11.78,-0.0125733,185.553,-23576151.34,-0.0961985
2018-12-21,11.76,-0.00169779,111.766,-17497290.85,-0.119417
2018-12-24,11.9,0.0119048,115.228,6048299.61,0.0395414
2018-12-25,11.78,-0.010084,168.089,-25209796.35,-0.115235
2018-12-26,11.78,0.0,96.8627,1961698.18,0.0153852
2018-12-27,11.56,-0.0186757,137.304,-49304208.09,-0.272605
2018-12-28,11.59,0.00259516,114.397,-17881335.68,-0.120314
2019-01-02,11.6,0.000862813,103.266,-22143238.48,-0.165306
2019-01-03,11.52,-0.00689655,95.1756,-12097125.98,-0.0982199
2019-01-04,11.65,0.0112847,185.513,6597135.75,0.0276774
2019-01-07,11.74,0.00772532,171.241,-12118175.2,-0.0540971
2019-01-08,11.73,-0.000851789,129.082,5698941.19,0.0335978
2019-01-09,12.12,0.0332481,484.347,18357773.97,0.0278851
2019-01-10,12.03,-0.00742574,201.82,-29988139.49,-0.110306
2019-01-11,12.17,0.0116376,204.875,32463031.56,0.116656
2019-01-14,12.1,-0.00575185,151.4,-9157039.82,-0.0445278
2019-01-15,12.28,0.014876,262.09,70464264.43,0.196627
2019-01-16,12.12,-0.0130293,185.368,-64339247.68,-0.254979
2019-01-17,11.95,-0.0140264,169.569,-26359988.02,-0.115499
2019-01-18,12.05,0.0083682,154.102,15812362.9,0.0764129
2019-01-21,12.07,0.00165975,139.217,-6545175.88,-0.0348386
2019-01-22,11.88,-0.0157415,136.057,-49991793.61,-0.27494
2019-01-23,11.84,-0.003367,99.6979,-25971215.76,-0.196225
2019-01-24,11.85,0.000844595,118.573,-6833860.48,-0.0436136
2019-01-25,11.8,-0.00421941,120.797,-13338590.5,-0.0832997
2019-01-28,11.76,-0.00338983,100.778,-10230757.8,-0.0766687
2019-01-29,11.56,-0.0170068,143.561,-36774301.12,-0.197548
2019-01-30,11.58,0.0017301,92.2039,819048.79,0.00682565
2019-01-31,11.5,-0.00690846,126.597,-31097491.57,-0.189746
2019-02-01,11.9,0.0347826,167.382,18499380.89,0.0841137
2019-02-11,12.15,0.0210084,236.748,-483137.09,-0.00151392
2019-02-12,12.54,0.0320988,509.655,50668261.16,0.0712246
2019-02-13,13.79,0.099681,739.486,544618470.39,0.496007
2019-02-14,13.86,0.00507614,1052.24,-170090494.16,-0.103589
2019-02-15,13.55,-0.0223665,583.646,-116828118.49,-0.131669
2019-02-18,13.95,0.0295203,758.662,0.0,0.0
2019-02-19,13.92,-0.00215054,660.741,-15813284.55,-0.0153492
2019-02-20,13.86,-0.00431034,375.765,-94982895.36,-0.163681
2019-02-21,13.68,-0.012987,555.127,-69264818.78,-0.0805237
2019-02-22,14.09,0.0299708,692.768,45921359.48,0.0424552
2019-02-25,15.16,0.0759404,1220.51,-1660259.27,-0.000824671
2019-02-26,15.1,-0.00395778,1063.85,-5879.75,-3.25592e-06
2019-02-27,14.93,-0.0112583,582.674,-156278900.3,-0.160442
2019-02-28,15.09,0.0107167,440.635,-36120153.18,-0.0486087
2019-03-01,15.08,-0.000662691,408.559,-43453482.56,-0.0631955
2019-03-04,15.31,0.015252,839.89,-17454181.43,-0.0119644
2019-03-05,15.45,0.00914435,502.467,-97148507.72,-0.112718
2019-03-06,16.72,0.0822006,1305.71,34146441.14,0.0142791
2019-03-07,17.19,0.02811,1181.99,7243920.07,0.00317711
2019-03-08,15.82,-0.0796975,1055.45,-163673999.1,-0.0843441
2019-03-11,16.32,0.0316056,590.08,-22184838.99,-0.0209196
2019-03-12,16.18,-0.00857843,862.505,-61600493.46,-0.0395304
2019-03-13,15.32,-0.053152,729.304,-151712053.08,-0.119582
2019-03-14,14.73,-0.0385117,568.063,-77471092.35,-0.0822538
2019-03-15,14.86,0.00882553,355.876,-58362610.29,-0.0982814
2019-03-18,15.19,0.0222073,371.77,27418505.5,0.0439223
2019-03-19,15.26,0.00460829,332.649,-53616900.28,-0.0943655
2019-03-20,15.06,-0.0131062,286.657,-43774309.41,-0.0908124
2019-03-21,15.3,0.0159363,417.392,14368703.3,0.0201989
2019-03-22,15.09,-0.0137255,316.617,-92156760.61,-0.172968
2019-03-25,14.67,-0.027833,311.542,-94190539.83,-0.182859
2019-03-26,14.24,-0.0293115,348.948,-47626884.06,-0.0844142
2019-03-27,14.25,0.000702247,209.917,-33066816.9,-0.0990187
2019-03-28,14.3,0.00350877,349.032,-22990741.85,-0.0409833
2019-03-29,14.75,0.0314685,382.353,55391893.19,0.0890809
2019-04-01,15.56,0.0549153,692.697,-1084524.6,-0.000910315
2019-04-02,16.01,0.0289203,940.522,5356696.49,0.0031407
2019-04-03,16.08,0.00437227,461.03,-76561340.74,-0.0927681
2019-04-08,15.62,-0.0138889,452.392,-45442952.05,-0.0573342
2019-04-09,16.21,0.0377721,720.367,59791110.49,0.0460393
2019-04-10,15.9,-0.019124,391.086,-75160764.1,-0.108197
2019-04-11,15.67,-0.0144654,298.378,-110104921.14,-0.208664
2019-04-12,15.71,0.00255265,195.675,-693774.94,-0.00202221
2019-04-15,15.5,-0.0133673,313.433,-88284173.27,-0.159163
2019-04-16,16.28,0.0503226,731.636,143116779.69,0.109271
2019-04-17,17.91,0.100123,1947.8,1357000753.76,0.359553
2019-04-18,19.61,0.094919,3203.22,1762336985.43,0.256969
2019-04-22,17.08,-0.0452767,1015.19,-363573492.47,-0.185676
2019-04-23,17.18,0.0058548,1167.98,-91056337.18,-0.0408787
2019-04-24,16.93,-0.0145518,622.419,-122474900.82,-0.1043
2019-04-25,16.17,-0.0448907,649.562,-228079036.73,-0.190069
2019-04-26,16.01,-0.00989487,433.344,-44282161.37,-0.0562646
2019-04-29,15.5,-0.0318551,445.807,-76580647.43,-0.0974411
2019-04-30,15.42,-0.00516129,447.916,-98533334.39,-0.126589
2019-05-06,13.92,-0.0972763,707.517,-121881409.82,-0.106882
2019-05-07,14.18,0.0186782,435.633,-15068649.31,-0.0219448
2019-05-08,13.96,-0.0155148,349.098,-53743980.05,-0.0982948
2019-05-09,13.83,-0.00931232,279.566,-5233936.83,-0.0120434
2019-05-10,14.22,0.0281996,541.202,5011255.9,0.00588965
2019-05-13,13.88,-0.02391,303.485,-70447677.24,-0.149339
2019-05-14,13.61,-0.0194524,282.551,-46058861.28,-0.106567
2019-05-15,13.89,0.0205731,331.977,-14340870.17,-0.0279343
2019-05-16,13.83,-0.00431965,242.976,-56736397.07,-0.151351
2019-05-17,13.2,-0.0455531,417.79,-55693477.39,-0.0882203
2019-05-20,13.2,0.0,261.863,33096460.0,0.0866519
2019-05-21,13.5,0.0227273,290.595,-8483183.3,-0.0194195
2019-05-22,13.37,-0.00962963,264.315,-66837533.45,-0.167202
2019-05-23,13.04,-0.0246821,258.595,-35861012.82,-0.0949272
2019-05-24,12.9,-0.0107362,173.229,-44104593.9,-0.175589
2019-05-27,13.26,0.027907,222.48,21147630.3,0.0646905
2019-05-28,13.4,0.0105581,231.334,-16221124.88,-0.0472227
2019-05-29,13.63,0.0171642,353.645,14619668.16,0.0272418
2019-05-30,13.47,-0.0117388,177.341,-31486100.06,-0.118284
2019-05-31,13.68,0.0155902,281.962,43604544.57,0.101583
2019-06-03,13.38,-0.0219298,247.139,-32949105.34,-0.0888102
2019-06-04,13.08,-0.0224215,222.11,-47495512.51,-0.145162
2019-06-05,13.08,0.0,164.932,-28839986.57,-0.118757
2019-06-06,12.83,-0.0191131,205.157,-8345620.81,-0.0283015
2019-06-10,11.68,-0.0896337,1122.34,-730625161.95,-0.348398
2019-06-11,12.1,0.0359589,694.652,-62973192.0,-0.0474763
2019-06-12,11.91,-0.0157025,434.455,-78699486.67,-0.0940699
2019-06-13,11.94,0.00251889,377.742,36998062.48,0.0513474
2019-06-14,11.81,-0.0108878,300.896,-63199773.11,-0.109802
2019-06-17,11.69,-0.0101609,231.959,-32256233.87,-0.073571
2019-06-18,11.65,-0.00342173,199.777,-42196629.16,-0.112457
2019-06-19,11.84,0.016309,395.903,-94285123.0,-0.123893
2019-06-20,11.95,0.0204953,357.06,70428219.24,0.103598
2019-06-21,12.32,0.0309623,467.463,75087337.26,0.0815839
2019-06-24,12.24,-0.00649351,207.725,-23994465.92,-0.0588515
2019-06-25,12.04,-0.0163399,228.937,-86453625.77,-0.195388
2019-06-26,12.11,0.00581395,214.939,55103081.87,0.1314
2019-06-27,12.15,0.00330306,206.89,1656838.19,0.00407573
2019-06-28,12.05,-0.00823045,151.768,-9680256.19,-0.032875
2019-07-01,13.26,0.100415,743.428,428168592.99,0.278271
2019-07-02,13.3,0.00301659,769.333,-106248251.42,-0.06377
2019-07-03,13.41,0.00827068,485.795,-4927918.59,-0.00472008
2019-07-04,13.26,-0.0111857,315.119,-111663779.67,-0.165736
2019-07-05,13.15,-0.00829563,262.101,-74248703.16,-0.134247
2019-07-08,12.68,-0.0357414,374.156,-93080313.21,-0.121564
2019-07-09,12.71,0.00236593,195.557,-28461892.28,-0.0711645
2019-07-10,12.73,0.00157356,144.284,-41262790.73,-0.139569
2019-07-11,12.79,0.00471328,197.024,11334080.43,0.0278503
