opendate,trade,changeratio,turnover,netamount,ratioamount
2021-09-24,2.51,-0.0271318,147.149,-26480878.52,-0.284084
2021-09-27,2.54,0.0119522,186.516,-6735450.69,-0.0578865
2021-09-28,2.51,-0.011811,105.948,-8247167.08,-0.12326
2021-09-29,2.44,-0.0278884,106.568,-24088445.04,-0.366591
2021-09-30,2.46,0.0123457,72.2836,-304459.5,-0.00682055
2021-10-08,2.53,0.0326531,142.888,17976363.81,0.198714
2021-10-11,2.62,0.0314961,261.74,26942727.24,0.155921
2021-10-12,2.74,0.0458015,499.379,66044669.12,0.193572
2021-10-13,2.77,0.0109489,492.721,15189519.98,0.0441389
2021-10-14,2.64,-0.0469314,323.16,-48646871.2,-0.226017
2021-10-15,2.52,-0.0418251,271.57,-41786562.8,-0.242947
2021-10-18,2.55,0.0159363,204.31,12806675.25,0.0977979
2021-10-19,2.52,-0.0117647,136.736,-21708205.74,-0.250919
2021-10-20,2.54,0.00793651,171.337,13714834.3,0.125902
2021-10-21,2.51,-0.0156863,122.731,-25386754.99,-0.327036
2021-10-22,2.53,0.00796813,130.53,8666937.67,0.104489
2021-10-25,2.49,-0.0158103,131.094,-21457181.48,-0.262876
2021-10-26,2.45,-0.0120968,117.085,-27551861.54,-0.381034
2021-10-27,2.38,-0.0285714,149.422,-18437679.0,-0.204365
2021-10-28,2.28,-0.0420168,157.575,-4075466.0,-0.0449513
2021-10-29,2.31,0.0131579,107.899,5130831.0,0.0819256
2021-11-01,2.32,0.004329,85.1996,-6388144.0,-0.129153
2021-11-02,2.23,-0.0387931,136.919,-23861376.2,-0.307953
2021-11-03,2.22,0.0,86.9973,-2226296.5,-0.0460926
2021-11-04,2.3,0.036036,151.193,28250326.45,0.329459
2021-11-05,2.23,-0.0304348,111.411,-17027317.5,-0.268213
2021-11-08,2.24,0.00448431,83.0268,-247491.6,-0.00531602
2021-11-09,2.27,0.0133929,104.099,4058547.0,0.0685793
2021-11-10,2.26,-0.00440529,83.6302,-11532715.0,-0.2448
2021-11-11,2.26,0.00444444,88.3723,-14441053.69,-0.289069
2021-11-12,2.25,-0.00442478,52.0219,-2740432.0,-0.0935066
2021-11-15,2.29,0.0223214,136.794,24007036.2,0.30701
2021-11-16,2.27,-0.0130435,142.836,-4064779.5,-0.0490053
2021-11-17,2.26,-0.00440529,79.5548,-6270361.5,-0.139297
2021-11-18,2.25,-0.00881057,73.9315,-4912148.0,-0.116445
2021-11-19,2.25,0.0,91.9013,-16030104.0,-0.30916
2021-11-22,2.24,-0.00444444,62.8422,-9995079.0,-0.282371
2021-11-23,2.28,0.0178571,128.238,15185493.0,0.207052
2021-11-24,2.5,0.101322,290.126,144752720.5,0.805242
2021-11-25,2.75,0.1,929.269,190394093.34,0.308585
2021-11-26,2.77,0.00727273,1012.35,80502330.19,0.11279
2021-11-29,2.77,0.00362319,761.723,18802423.02,0.0365744
2021-11-30,2.6,-0.0613718,535.152,-60220922.36,-0.167842
2021-12-01,2.62,0.00769231,453.866,12568724.21,0.0417423
2021-12-02,2.54,-0.0342205,384.39,-58516652.5,-0.235487
2021-12-03,2.55,0.00393701,333.891,-15665863.18,-0.073905
2021-12-06,2.45,-0.0354331,234.062,-27686000.38,-0.187909
2021-12-07,2.45,0.0,217.145,-18317144.85,-0.136551
2021-12-08,2.54,0.0325203,361.486,25324292.65,0.110968
2021-12-09,2.52,-0.00395257,277.414,-24169069.49,-0.137673
2021-12-10,2.57,0.0239044,472.149,48190330.13,0.156647
2021-12-13,2.54,-0.0116732,277.014,-30372334.94,-0.172141
2021-12-14,2.56,0.00787402,340.938,18882070.14,0.0857228
2021-12-15,2.58,0.0078125,270.734,1181890.51,0.00681484
2021-12-16,2.57,-0.00387597,247.517,7090979.19,0.0444383
2021-12-17,2.53,-0.0155642,229.547,-20006439.8,-0.136742
2021-12-20,2.47,-0.0275591,305.126,-41763219.94,-0.220181
2021-12-21,2.72,0.101215,415.552,194192732.8,0.703632
2021-12-22,2.73,0.00367647,1033.03,79439378.29,0.108866
