Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,ChangePct,ChangeAmt,Turnover,Code
2024-10-18,2371,269.61,296.37,296.64,268.5,144508,5598172707.57,10.44,9.93,26.76,2.71,2371
2024-10-21,2371,302.78,291.97,307.36,288.94,177452,7138086479.48,6.22,-1.48,-4.4,3.33,2371
2024-10-22,2371,288.15,292.96,302.09,285.88,114503,4542241408.08,5.55,0.34,0.99,2.15,2371
2024-10-23,2371,292.96,290.99,296.99,289.21,70839,2807555495.93,2.66,-0.67,-1.97,1.33,2371
2024-10-24,2371,288.84,286.54,292.25,284.79,67455,2628230849.58,2.56,-1.53,-4.45,1.27,2371
2024-10-25,2371,286.59,286.93,290.7,282.55,65589,2541815683.37,2.84,0.14,0.39,1.23,2371
2024-10-28,2371,286.93,284.03,287.72,281.56,55238,2125008691.19,2.15,-1.01,-2.9,1.04,2371
2024-10-29,2371,283.44,287.14,293.14,282.97,72031,2808136302.23,3.58,1.09,3.11,1.35,2371
2024-10-30,2371,285.88,288.24,292.55,283.88,64089,2493573912.95,3.02,0.38,1.1,1.2,2371
2024-10-31,2371,286.9,289.86,295.21,282.07,98705,3853452510.2,4.56,0.56,1.62,1.85,2371
2024-11-01,2371,285.81,286.25,289.81,282.18,68904,2667950066.86,2.63,-1.25,-3.61,1.29,2371
2024-11-04,2371,286.27,295.73,300.68,285.88,93725,3741398928.86,5.17,3.31,9.48,1.76,2371
2024-11-05,2371,295.73,303.3,306.62,292.99,95149,3865936871.26,4.61,2.56,7.57,1.79,2371
2024-11-06,2371,303.3,299.15,307.19,296.67,84837,3464966429.18,3.47,-1.37,-4.15,1.59,2371
2024-11-07,2371,296.99,314.76,318.53,296.27,118030,4955275021.27,7.44,5.22,15.61,2.22,2371
2024-11-08,2371,324.39,330.88,345.88,315.51,154594,6903079460.47,9.65,5.12,16.12,2.9,2371
2024-11-11,2371,338.47,359.73,360.55,336.78,161465,7661790446.76,7.18,8.72,28.85,3.03,2371
2024-11-12,2371,356.99,345.74,362.2,342.18,145529,6906686297.38,5.57,-3.89,-13.99,2.73,2371
2024-11-13,2371,341.35,345.88,358.46,341.35,102311,4827166757.31,4.95,0.04,0.14,1.92,2371
2024-11-14,2371,342.42,332.04,345.68,329.59,103885,4742497410.97,4.65,-4.0,-13.84,1.95,2371
2024-11-15,2371,329.19,312.31,331.81,311.45,108108,4688952725.15,6.13,-5.94,-19.73,2.03,2371
2024-11-18,2371,311.31,313.21,322.91,310.2,89510,3827070287.65,4.07,0.29,0.9,1.68,2371
2024-11-19,2371,313.21,321.47,324.7,311.71,92438,3987210784.55,4.15,2.64,8.26,1.74,2371
2024-11-20,2371,322.25,320.62,328.03,316.58,77317,3360381658.31,3.56,-0.26,-0.85,1.45,2371
2024-11-21,2371,320.44,320.63,324.9,317.76,59408,2581739122.9,2.23,0.0,0.01,1.12,2371
2024-11-22,2371,320.62,312.2,329.59,311.81,79174,3438594204.64,5.55,-2.63,-8.43,1.49,2371
2024-11-25,2371,308.85,308.93,318.13,303.59,86364,3615077937.85,4.66,-1.05,-3.27,1.62,2371
2024-11-26,2371,308.8,302.55,311.47,301.64,62312,2578107395.22,3.18,-2.07,-6.38,1.17,2371
2024-11-27,2371,300.47,307.3,309.11,294.01,73792,3025206559.34,4.99,1.57,4.75,1.39,2371
2024-11-28,2371,307.3,305.12,309.27,300.1,59412,2451645338.47,2.98,-0.71,-2.18,1.12,2371
2024-11-29,2371,304.4,307.13,311.96,300.37,83164,3449423863.49,3.8,0.66,2.01,1.56,2371
2024-12-02,2371,304.4,311.8,315.36,302.5,77628,3259921122.8,4.19,1.52,4.67,1.46,2371
2024-12-03,2371,309.59,299.52,311.72,297.07,111117,4526262794.58,4.7,-3.94,-12.28,2.09,2371
2024-12-04,2371,304.25,297.4,308.47,295.81,90404,3688031986.73,4.23,-0.71,-2.12,1.7,2371
2024-12-05,2371,297.73,294.77,298.89,294.04,66170,2648849305.99,1.63,-0.88,-2.63,1.24,2371
2024-12-06,2371,294.55,299.65,301.44,293.68,65608,2650585195.8,2.63,1.66,4.88,1.23,2371
2024-12-09,2371,297.07,293.88,299.86,291.73,57575,2300653147.54,2.71,-1.93,-5.77,1.08,2371
2024-12-10,2371,303.36,294.29,304.4,292.56,88337,3564798233.42,4.03,0.14,0.41,1.66,2371
2024-12-11,2371,293.29,288.74,295.27,288.1,73068,2871368068.14,2.44,-1.89,-5.55,1.37,2371
2024-12-12,2371,288.07,294.0,296.74,285.89,81733,3227195968.74,3.76,1.82,5.26,1.53,2371
2024-12-13,2371,291.81,285.5,293.66,285.14,80053,3120794901.3,2.9,-2.89,-8.5,1.5,2371
2024-12-16,2371,284.01,279.55,286.78,277.23,69679,2650193507.0,3.35,-2.08,-5.95,1.31,2371
2024-12-17,2371,278.11,282.86,285.79,278.11,64172,2459331368.56,2.75,1.18,3.31,1.2,2371
2024-12-18,2371,283.66,292.21,293.74,282.85,103904,4088931170.73,3.85,3.31,9.35,1.95,2371
2024-12-19,2371,288.84,295.44,300.14,287.01,96945,3861755941.68,4.49,1.11,3.23,1.82,2371
2024-12-20,2371,294.03,306.03,306.92,292.55,118446,4832382172.81,4.86,3.58,10.59,2.22,2371
2024-12-23,2371,302.92,298.1,305.13,296.99,86912,3532077247.23,2.66,-2.59,-7.93,1.63,2371
