日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-10-27,002475,27.39,27.28,27.87,27.12,446974,1254918399.36,2.74,-0.33,-0.09,0.63
2022-10-28,002475,26.78,26.0,27.16,25.86,637543,1719442708.09,4.77,-4.69,-1.28,0.9
2022-10-31,002475,27.53,27.87,28.65,27.12,1298804,3710962841.49,5.88,7.19,1.87,1.83
2022-11-01,002475,27.92,28.85,28.93,27.46,963118,2783123220.02,5.27,3.52,0.98,1.36
2022-11-02,002475,29.85,29.87,30.47,29.57,1036972,3187421885.09,3.12,3.54,1.02,1.46
2022-11-03,002475,29.31,29.87,30.32,29.17,698163,2131449138.8,3.85,0.0,0.0,0.99
2022-11-04,002475,29.97,31.15,31.62,29.87,749412,2371825936.68,5.86,4.29,1.28,1.06
2022-11-07,002475,32.38,31.76,32.49,31.27,686452,2229004950.91,3.92,1.96,0.61,0.97
2022-11-08,002475,31.59,31.38,32.14,30.97,590108,1889355490.77,3.68,-1.2,-0.38,0.83
2022-11-09,002475,32.86,31.45,32.86,31.17,1101968,3575789000.98,5.39,0.22,0.07,1.55
2022-11-10,002475,30.87,29.8,30.87,28.94,1336793,4056213730.75,6.14,-5.25,-1.65,1.89
2022-11-11,002475,30.87,30.8,31.16,30.49,867437,2732133840.06,2.25,3.36,1.0,1.22
2022-11-14,002475,31.08,31.11,31.77,30.94,628989,2011954076.32,2.69,1.01,0.31,0.89
2022-11-15,002475,30.97,33.54,33.82,30.87,1139336,3799950720.82,9.48,7.81,2.43,1.61
2022-11-16,002475,33.37,32.95,33.43,32.55,603505,2026582003.33,2.62,-1.76,-0.59,0.85
2022-11-17,002475,32.87,32.62,32.87,31.69,489461,1607918062.47,3.58,-1.0,-0.33,0.69
2022-11-18,002475,32.76,31.99,32.76,31.87,590866,1937120935.7,2.73,-1.93,-0.63,0.83
2022-11-21,002475,31.59,32.04,32.15,31.22,388125,1255301986.97,2.91,0.16,0.05,0.55
2022-11-22,002475,31.91,31.94,32.42,31.58,318961,1039771315.73,2.62,-0.31,-0.1,0.45
2022-11-23,002475,31.69,31.5,32.01,31.09,332195,1066316626.83,2.88,-1.38,-0.44,0.47
2022-11-24,002475,31.82,31.04,32.17,30.89,360965,1149834819.38,4.06,-1.46,-0.46,0.51
2022-11-25,002475,31.04,30.76,31.72,30.76,451779,1435658559.51,3.09,-0.9,-0.28,0.64
2022-11-28,002475,29.57,30.1,30.45,29.37,428322,1312826509.87,3.51,-2.15,-0.66,0.6
2022-11-29,002475,30.34,30.72,30.79,30.07,440905,1370488446.41,2.39,2.06,0.62,0.62
2022-11-30,002475,30.39,30.28,30.71,29.89,559430,1724251621.54,2.67,-1.43,-0.44,0.79
2022-12-01,002475,30.87,30.42,31.46,30.25,658692,2069793393.43,4.0,0.46,0.14,0.93
2022-12-02,002475,30.42,30.02,30.57,29.98,420408,1297346980.57,1.94,-1.31,-0.4,0.59
2022-12-05,002475,29.74,29.53,30.16,29.17,997154,3001313390.1,3.3,-1.63,-0.49,1.41
2022-12-06,002475,29.51,30.99,31.51,29.33,1102644,3452048168.11,7.38,4.94,1.46,1.56
2022-12-07,002475,31.0,31.42,31.87,30.87,615270,1967178080.63,3.23,1.39,0.43,0.87
2022-12-08,002475,31.42,31.01,31.62,30.88,369243,1171918943.84,2.36,-1.3,-0.41,0.52
2022-12-09,002475,31.04,31.32,31.37,30.68,369961,1174150869.43,2.23,1.0,0.31,0.52
2022-12-12,002475,31.04,32.17,32.43,30.78,688199,2244024919.76,5.27,2.71,0.85,0.97
2022-12-13,002475,31.97,31.13,32.09,31.07,394366,1266540122.59,3.17,-3.23,-1.04,0.56
2022-12-14,002475,31.32,30.9,31.52,30.87,318028,1011549609.27,2.09,-0.74,-0.23,0.45
2022-12-15,002475,30.91,31.14,31.97,30.85,320514,1025556052.74,3.62,0.78,0.24,0.45
2022-12-16,002475,30.89,31.08,31.13,30.3,333921,1048378240.8,2.67,-0.19,-0.06,0.47
2022-12-19,002475,30.86,30.29,31.35,30.22,286062,894886582.8,3.64,-2.54,-0.79,0.4
2022-12-20,002475,30.25,29.78,30.62,29.66,446414,1366409056.98,3.17,-1.68,-0.51,0.63
2022-12-21,002475,29.89,29.89,30.48,29.77,273906,840815704.31,2.38,0.37,0.11,0.39
2022-12-22,002475,30.19,30.99,31.47,29.78,638174,2016941921.13,5.65,3.68,1.1,0.9
2022-12-23,002475,30.77,30.83,31.2,30.49,238791,751981308.11,2.29,-0.52,-0.16,0.34
2022-12-26,002475,30.83,31.26,32.16,30.78,369590,1189507443.99,4.48,1.39,0.43,0.52
2022-12-27,002475,31.58,31.67,31.87,30.99,308028,987985887.21,2.82,1.31,0.41,0.43
2022-12-28,002475,31.43,31.23,31.92,31.21,319946,1025738616.06,2.24,-1.39,-0.44,0.45
2022-12-29,002475,31.07,31.44,31.87,30.98,340996,1096063901.17,2.85,0.67,0.21,0.48
2022-12-30,002475,31.69,31.12,31.8,31.09,291321,930866794.91,2.26,-1.02,-0.32,0.41
2023-01-03,002475,31.0,30.89,31.49,30.33,425836,1343981752.12,3.73,-0.74,-0.23,0.6
2023-01-04,002475,30.57,27.74,30.59,27.74,1820306,5267043589.41,9.23,-10.2,-3.15,2.56
2023-01-05,002475,28.43,28.77,28.79,27.74,1475814,4280210207.26,3.79,3.71,1.03,2.08
2023-01-06,002475,28.12,28.22,28.56,27.74,911004,2621224435.66,2.85,-1.91,-0.55,1.28
2023-01-09,002475,28.2,28.46,28.65,28.2,574215,1669552658.05,1.59,0.85,0.24,0.81
2023-01-10,002475,28.52,29.02,29.28,28.08,611756,1797812205.79,4.22,1.97,0.56,0.86
2023-01-11,002475,29.03,28.73,29.47,28.73,397905,1177362625.45,2.55,-1.0,-0.29,0.56
2023-01-12,002475,28.86,28.83,29.08,28.5,293879,863995293.72,2.02,0.35,0.1,0.41
2023-01-13,002475,28.8,28.61,28.95,28.31,361666,1055345418.38,2.22,-0.76,-0.22,0.51
2023-01-16,002475,28.43,29.15,29.55,28.4,705386,2097452009.61,4.02,1.89,0.54,0.99
2023-01-17,002475,29.16,30.41,30.67,29.04,750353,2320152767.99,5.59,4.32,1.26,1.06
2023-01-18,002475,30.36,30.17,30.53,30.09,337018,1041884365.95,1.45,-0.79,-0.24,0.47
2023-01-19,002475,30.17,30.37,30.46,29.89,280394,865731785.15,1.89,0.66,0.2,0.39
2023-01-20,002475,30.44,30.46,30.8,30.27,305868,951760938.88,1.75,0.3,0.09,0.43
2023-01-30,002475,31.4,32.01,32.66,31.27,966296,3156136459.82,4.56,5.09,1.55,1.36
2023-01-31,002475,32.03,31.85,32.35,31.58,357127,1162534725.25,2.41,-0.5,-0.16,0.5
2023-02-01,002475,31.86,32.48,32.58,31.63,489896,1605961375.34,2.98,1.98,0.63,0.69
2023-02-02,002475,32.5,32.0,32.85,31.98,395146,1298848209.99,2.68,-1.48,-0.48,0.56
2023-02-03,002475,31.88,32.15,32.44,31.26,483323,1568488778.76,3.69,0.47,0.15,0.68
2023-02-06,002475,31.65,31.29,31.93,31.02,569379,1820977251.46,2.83,-2.67,-0.86,0.8
2023-02-07,002475,31.46,31.11,31.6,30.97,352354,1120617697.82,2.01,-0.58,-0.18,0.5
2023-02-08,002475,31.18,30.98,31.52,30.82,336209,1064595804.87,2.25,-0.42,-0.13,0.47
2023-02-09,002475,30.85,31.81,31.85,30.8,443298,1427874206.55,3.39,2.68,0.83,0.62
2023-02-10,002475,31.67,31.5,31.92,31.35,300568,967718329.63,1.79,-0.97,-0.31,0.42
2023-02-13,002475,31.14,32.33,32.39,31.1,550977,1799988142.15,4.1,2.63,0.83,0.78
2023-02-14,002475,32.33,32.35,32.47,32.06,326355,1073433695.95,1.27,0.06,0.02,0.46
2023-02-15,002475,32.4,32.6,32.97,32.25,352092,1169086275.32,2.23,0.77,0.25,0.5
2023-02-16,002475,32.58,32.4,33.37,32.14,568233,1902036708.1,3.77,-0.61,-0.2,0.8
2023-02-17,002475,32.4,31.12,32.75,31.05,462611,1496019421.36,5.25,-3.95,-1.28,0.65
2023-02-20,002475,30.97,30.67,31.12,29.7,722956,2243960416.89,4.56,-1.45,-0.45,1.02
2023-02-21,002475,30.64,30.83,31.17,30.51,345133,1083399604.46,2.15,0.52,0.16,0.49
2023-02-22,002475,30.48,30.13,30.57,29.73,502283,1541871538.73,2.72,-2.27,-0.7,0.71
2023-02-23,002475,30.15,31.08,31.67,30.05,724184,2291784242.9,5.38,3.15,0.95,1.02
2023-02-24,002475,31.15,30.37,31.15,30.22,436739,1359347215.65,2.99,-2.28,-0.71,0.61
2023-02-27,002475,30.36,29.37,30.53,29.17,786452,2371225006.29,4.48,-3.29,-1.0,1.11
2023-02-28,002475,29.35,29.31,29.87,29.12,459716,1380752212.83,2.55,-0.2,-0.06,0.65
2023-03-01,002475,29.39,30.27,30.3,29.32,610366,1868432208.41,3.34,3.28,0.96,0.86
2023-03-02,002475,30.17,29.88,30.32,29.83,318177,974643529.02,1.62,-1.29,-0.39,0.45
2023-03-03,002475,30.02,29.62,30.15,29.37,386984,1169336592.2,2.61,-0.87,-0.26,0.54
2023-03-06,002475,29.62,29.38,29.69,29.17,350003,1049562871.45,1.76,-0.81,-0.24,0.49
2023-03-07,002475,29.29,28.7,29.34,28.57,408459,1207538295.14,2.62,-2.31,-0.68,0.57
2023-03-08,002475,28.48,28.5,28.62,28.32,347282,1010086199.86,1.05,-0.7,-0.2,0.49
2023-03-09,002475,28.57,28.65,28.79,28.3,303626,887301114.47,1.72,0.53,0.15,0.43
2023-03-10,002475,28.37,28.17,28.57,28.12,346353,1000956367.85,1.57,-1.68,-0.48,0.49
2023-03-13,002475,28.05,28.17,28.3,27.8,341557,979840338.28,1.77,0.0,0.0,0.48
2023-03-14,002475,28.17,27.7,28.21,27.17,564230,1591612181.62,3.69,-1.67,-0.47,0.79
2023-03-15,002475,27.87,28.11,28.65,27.8,460083,1328237466.49,3.07,1.48,0.41,0.65
2023-03-16,002475,27.82,27.09,28.02,27.05,529271,1482057452.14,3.45,-3.63,-1.02,0.74
2023-03-17,002475,27.38,26.96,27.69,26.87,447194,1246831834.72,3.03,-0.48,-0.13,0.63
2023-03-20,002475,26.97,27.27,27.66,26.57,659259,1837050925.45,4.04,1.15,0.31,0.93
2023-03-21,002475,27.37,27.61,27.61,27.08,364743,1023531145.67,1.94,1.25,0.34,0.51
2023-03-22,002475,27.62,28.23,28.33,27.48,497796,1429756583.74,3.08,2.25,0.62,0.7
2023-03-23,002475,28.17,28.7,29.22,28.02,770091,2264227048.93,4.25,1.66,0.47,1.08
2023-03-24,002475,29.25,30.67,30.88,29.2,1789399,5549377089.12,5.85,6.86,1.97,2.52
2023-03-27,002475,30.67,30.37,31.27,29.87,1025544,3196310534.19,4.56,-0.98,-0.3,1.44
2023-03-28,002475,30.26,29.14,30.35,29.0,818462,2467551589.88,4.45,-4.05,-1.23,1.15
2023-03-29,002475,29.53,29.57,30.02,29.37,521265,1579515101.97,2.23,1.48,0.43,0.73
2023-03-30,002475,30.11,29.82,30.36,29.22,482366,1463980198.99,3.86,0.85,0.25,0.68
2023-03-31,002475,29.37,29.68,29.91,29.17,414670,1255259237.58,2.48,-0.47,-0.14,0.58
2023-04-03,002475,29.68,29.95,30.09,29.56,516530,1573829487.9,1.79,0.91,0.27,0.73
2023-04-04,002475,29.97,30.14,30.44,29.82,669319,2057747172.31,2.07,0.63,0.19,0.94
2023-04-06,002475,29.77,30.67,31.32,29.64,836330,2603834023.23,5.57,1.76,0.53,1.17
2023-04-07,002475,30.5,30.47,31.02,30.27,468841,1461850645.35,2.45,-0.65,-0.2,0.66
2023-04-10,002475,30.47,30.1,31.33,29.88,620843,1939299568.19,4.76,-1.21,-0.37,0.87
2023-04-11,002475,29.58,29.83,30.22,29.45,438224,1334579505.0,2.56,-0.9,-0.27,0.62
2023-04-12,002475,30.43,31.39,31.47,30.43,1206194,3838895426.35,3.49,5.23,1.56,1.69
2023-04-13,002475,31.13,29.9,31.34,29.8,754106,2338427016.19,4.91,-4.75,-1.49,1.06
2023-04-14,002475,29.98,29.94,30.12,29.54,417883,1271956855.93,1.94,0.13,0.04,0.59
2023-04-17,002475,29.77,29.06,29.77,28.85,728515,2165731387.01,3.07,-2.94,-0.88,1.02
2023-04-18,002475,28.67,28.9,29.12,28.46,412440,1213885093.92,2.27,-0.55,-0.16,0.58
2023-04-19,002475,28.87,28.24,28.94,28.09,550958,1598894250.24,2.94,-2.28,-0.66,0.77
2023-04-20,002475,28.29,27.99,28.56,27.76,505491,1449773835.05,2.83,-0.89,-0.25,0.71
2023-04-21,002475,28.26,27.09,28.62,26.99,757593,2130821182.61,5.82,-3.22,-0.9,1.06
2023-04-24,002475,27.09,26.37,27.21,26.2,822201,2243541318.32,3.73,-2.66,-0.72,1.16
2023-04-25,002475,26.27,25.39,26.42,25.13,820436,2143373764.4,4.89,-3.72,-0.98,1.15
2023-04-26,002475,25.42,26.01,26.65,25.4,726717,1928541083.84,4.92,2.44,0.62,1.02
2023-04-27,002475,25.74,24.52,25.75,24.37,1401279,3557987821.46,5.31,-5.73,-1.49,1.97
2023-04-28,002475,25.57,25.47,26.11,25.15,1072721,2807247070.89,3.92,3.87,0.95,1.51
2023-05-04,002475,25.42,24.99,25.44,24.86,589504,1511944170.03,2.28,-1.88,-0.48,0.83
2023-05-05,002475,24.99,25.21,25.28,24.75,534810,1372848061.57,2.12,0.88,0.22,0.75
2023-05-08,002475,25.37,24.97,25.41,24.83,506523,1299730136.73,2.3,-0.95,-0.24,0.71
2023-05-09,002475,24.98,25.76,26.25,24.64,970378,2553638576.38,6.45,3.16,0.79,1.36
2023-05-10,002475,25.52,25.97,26.02,25.27,652148,1714785501.05,2.91,0.82,0.21,0.92
2023-05-11,002475,25.97,25.9,26.34,25.75,488514,1303248279.87,2.27,-0.27,-0.07,0.69
2023-05-12,002475,25.76,25.75,25.9,25.52,380448,1002049048.13,1.47,-0.58,-0.15,0.53
2023-05-15,002475,25.79,26.17,26.22,25.52,539800,1433526688.55,2.72,1.63,0.42,0.76
2023-05-16,002475,26.75,26.23,26.87,26.03,641277,1732748689.96,3.21,0.23,0.06,0.9
2023-05-17,002475,26.36,27.04,27.17,26.25,839291,2306203165.75,3.51,3.09,0.81,1.18
2023-05-18,002475,27.03,26.87,27.51,26.78,681207,1887691293.41,2.7,-0.63,-0.17,0.96
2023-05-19,002475,27.67,27.49,27.9,27.15,967382,2726628895.89,2.79,2.31,0.62,1.36
2023-05-22,002475,27.47,27.22,27.8,27.01,503078,1405825422.35,2.87,-0.98,-0.27,0.71
2023-05-23,002475,27.15,27.03,27.49,26.9,370066,1029441730.0,2.17,-0.7,-0.19,0.52
2023-05-24,002475,26.81,27.21,27.55,26.69,442263,1228687279.08,3.18,0.67,0.18,0.62
2023-05-25,002475,27.11,27.05,27.33,26.77,334230,923412146.27,2.06,-0.59,-0.16,0.47
2023-05-26,002475,27.0,26.82,27.04,26.44,345479,945119936.62,2.22,-0.85,-0.23,0.49
2023-05-29,002475,26.97,26.72,27.16,26.57,325512,893284635.95,2.2,-0.37,-0.1,0.46
2023-05-30,002475,26.63,27.02,27.03,26.22,469580,1279682124.84,3.03,1.12,0.3,0.66
2023-05-31,002475,26.96,26.67,27.21,26.52,475608,1304723226.06,2.55,-1.3,-0.35,0.67
2023-06-01,002475,26.68,27.87,28.25,26.64,1201978,3409847552.57,6.04,4.5,1.2,1.69
2023-06-02,002475,28.36,28.16,28.59,27.75,949423,2730744865.2,3.01,1.04,0.29,1.33
2023-06-05,002475,28.15,27.72,28.17,27.58,560345,1588795790.75,2.1,-1.56,-0.44,0.79
2023-06-06,002475,27.08,25.64,27.16,25.52,1403288,3739193182.63,5.92,-7.5,-2.08,1.97
2023-06-07,002475,25.72,26.53,27.12,25.72,1086759,2966631520.2,5.46,3.47,0.89,1.53
2023-06-08,002475,26.55,26.78,26.94,26.15,577658,1572717665.7,2.98,0.94,0.25,0.81
2023-06-09,002475,26.66,26.55,26.85,25.91,593895,1604610772.93,3.51,-0.86,-0.23,0.83
2023-06-12,002475,26.62,26.86,27.25,26.55,670198,1851458730.95,2.64,1.17,0.31,0.94
2023-06-13,002475,26.84,28.13,28.25,26.83,937382,2648929590.33,5.29,4.73,1.27,1.32
2023-06-14,002475,28.29,28.01,28.86,27.84,698169,2016667835.6,3.63,-0.43,-0.12,0.98
2023-06-15,002475,28.15,27.9,28.26,27.53,480264,1362376866.02,2.61,-0.39,-0.11,0.67
2023-06-16,002475,27.92,29.14,29.24,27.81,1186493,3473898200.76,5.13,4.44,1.24,1.67
2023-06-19,002475,29.06,29.39,29.6,28.88,780326,2320365209.33,2.47,0.86,0.25,1.1
2023-06-20,002475,30.18,31.08,31.58,30.11,2269568,7154680435.04,5.0,5.75,1.69,3.19
2023-06-21,002475,31.3,29.9,31.43,29.9,963942,2995535999.25,4.92,-3.8,-1.18,1.35
2023-06-26,002475,29.5,29.85,30.7,29.17,844996,2576616447.99,5.12,-0.17,-0.05,1.19
2023-06-27,002475,29.78,30.96,31.22,29.22,1098381,3406357381.71,6.7,3.72,1.11,1.54
2023-06-28,002475,30.89,29.98,30.89,29.5,879052,2680994866.79,4.49,-3.17,-0.98,1.23
2023-06-29,002475,29.71,31.91,32.4,29.71,1441239,4581219561.38,8.97,6.44,1.93,2.02
2023-06-30,002475,32.33,31.95,33.43,31.8,1203428,3948270607.91,5.11,0.13,0.04,1.69
2023-07-03,002475,32.45,33.18,34.03,32.45,2016506,6819137229.51,4.95,3.85,1.23,2.83
2023-07-04,002475,32.62,33.51,33.87,32.39,970045,3288509283.67,4.46,0.99,0.33,1.36
2023-07-05,002475,33.5,33.19,33.7,32.89,627263,2118216765.67,2.42,-0.95,-0.32,0.88
2023-07-06,002475,32.88,32.75,33.24,32.21,868299,2878623770.07,3.1,-1.33,-0.44,1.22
2023-07-07,002475,32.75,32.81,33.09,32.19,445792,1478959731.31,2.75,0.18,0.06,0.63
2023-07-10,002475,32.71,32.15,33.0,31.98,581552,1907192526.11,3.11,-2.01,-0.66,0.82
2023-07-11,002475,32.31,32.74,32.97,32.2,483946,1605051509.48,2.4,1.84,0.59,0.68
2023-07-12,002475,32.63,32.25,33.04,32.13,418709,1383017985.17,2.78,-1.5,-0.49,0.59
2023-07-13,002475,32.45,33.92,34.19,32.41,893639,3043283615.79,5.52,5.18,1.67,1.26
2023-07-14,002475,33.85,33.67,34.33,33.5,530700,1822575142.95,2.45,-0.74,-0.25,0.75
2023-07-17,002475,33.69,33.56,34.7,33.5,715498,2476979933.26,3.56,-0.33,-0.11,1.0
2023-07-18,002475,33.9,33.84,34.82,33.43,719886,2488542060.16,4.14,0.83,0.28,1.01
2023-07-19,002475,33.4,33.06,33.9,32.73,632829,2122759898.71,3.46,-2.3,-0.78,0.89
2023-07-20,002475,33.25,31.87,33.44,31.74,745446,2441432082.65,5.14,-3.6,-1.19,1.05
2023-07-21,002475,31.86,31.51,32.0,31.2,571251,1829495915.09,2.51,-1.13,-0.36,0.8
2023-07-24,002475,31.35,31.53,32.14,31.07,357110,1149487810.08,3.4,0.06,0.02,0.5
2023-07-25,002475,32.15,31.56,32.4,31.42,547524,1765608317.83,3.11,0.1,0.03,0.77
2023-07-26,002475,31.3,31.57,31.78,30.9,419852,1339344924.07,2.79,0.03,0.01,0.59
2023-07-27,002475,31.55,30.86,31.72,30.71,587807,1851412560.32,3.2,-2.25,-0.71,0.83
2023-07-28,002475,30.82,31.32,31.54,30.65,509157,1611712018.55,2.88,1.49,0.46,0.72
2023-07-31,002475,31.15,31.82,32.3,31.15,687805,2219041701.75,3.67,1.6,0.5,0.97
2023-08-01,002475,31.85,32.75,33.25,31.44,867631,2869497196.33,5.69,2.92,0.93,1.22
2023-08-02,002475,32.53,32.85,33.27,32.42,415192,1386553978.45,2.6,0.31,0.1,0.58
2023-08-03,002475,32.55,33.33,34.39,32.55,740960,2526765257.06,5.6,1.46,0.48,1.04
2023-08-04,002475,33.31,33.24,33.98,33.08,383774,1299698434.47,2.7,-0.27,-0.09,0.54
2023-08-07,002475,32.87,33.63,33.88,32.43,498211,1687684145.34,4.36,1.17,0.39,0.7
2023-08-08,002475,33.57,34.32,35.08,33.56,757845,2642767648.79,4.52,2.05,0.69,1.06
2023-08-09,002475,34.1,33.68,34.22,33.3,374495,1280822662.86,2.68,-1.86,-0.64,0.53
2023-08-10,002475,33.53,33.49,33.87,33.23,345246,1171896099.84,1.9,-0.56,-0.19,0.48
2023-08-11,002475,33.75,32.6,33.8,32.5,493598,1652252574.58,3.88,-2.66,-0.89,0.69
2023-08-14,002475,32.17,32.05,32.5,31.4,701656,2270142220.44,3.37,-1.69,-0.55,0.99
2023-08-15,002475,32.5,32.0,32.85,31.6,422185,1377674102.71,3.9,-0.16,-0.05,0.59
2023-08-16,002475,31.82,31.34,31.98,31.21,433187,1382530716.1,2.41,-2.06,-0.66,0.61
2023-08-17,002475,31.19,31.36,31.47,30.75,433662,1371932959.67,2.3,0.06,0.02,0.61
2023-08-18,002475,31.34,30.51,31.38,30.5,436751,1370024265.26,2.81,-2.71,-0.85,0.61
2023-08-21,002475,30.52,29.83,30.65,29.81,415482,1271154507.57,2.75,-2.23,-0.68,0.58
2023-08-22,002475,30.1,31.21,31.6,29.72,581937,1812296291.71,6.3,4.63,1.38,0.82
2023-08-23,002475,31.05,30.64,31.2,30.5,397445,1244168011.95,2.24,-1.83,-0.57,0.56
2023-08-24,002475,30.96,30.95,31.56,30.71,526265,1668216277.44,2.77,1.01,0.31,0.74
2023-08-25,002475,30.61,30.5,30.95,30.13,319078,989199898.99,2.65,-1.45,-0.45,0.45
2023-08-28,002475,33.09,31.56,33.09,31.28,628660,2033021851.78,5.93,3.48,1.06,0.88
2023-08-29,002475,31.33,31.89,32.48,31.16,767478,2486578805.38,4.18,1.05,0.33,1.08
2023-08-30,002475,32.2,32.4,33.1,32.2,612803,2031951229.15,2.82,1.6,0.51,0.86
2023-08-31,002475,32.4,32.5,32.6,32.0,396283,1301641365.59,1.85,0.31,0.1,0.56
2023-09-01,002475,32.63,32.2,32.74,32.0,252200,828312340.43,2.28,-0.92,-0.3,0.35
2023-09-04,002475,32.38,32.63,32.82,32.2,388970,1284768349.84,1.93,1.34,0.43,0.55
2023-09-05,002475,32.54,30.82,32.6,30.62,915975,2901934089.26,6.07,-5.55,-1.81,1.29
2023-09-06,002475,30.77,30.74,30.88,30.21,397711,1237450810.16,2.17,-0.26,-0.08,0.56
2023-09-07,002475,30.2,29.44,30.2,28.3,1259718,3740235683.35,6.18,-4.23,-1.3,1.77
2023-09-08,002475,29.0,28.85,29.3,28.39,651885,1902536215.62,3.09,-2.0,-0.59,0.92
2023-09-11,002475,28.67,29.35,29.6,28.0,771184,2276264135.0,5.55,1.73,0.5,1.08
2023-09-12,002475,29.28,29.75,29.85,29.07,503205,1512891233.28,2.66,1.36,0.4,0.71
2023-09-13,002475,29.1,28.5,29.41,28.36,689962,2015768247.45,3.53,-4.2,-1.25,0.97
2023-09-14,002475,28.79,28.19,28.86,28.18,494211,1429823582.28,2.39,-1.09,-0.31,0.69
2023-09-15,002475,28.2,28.0,28.45,27.72,526787,1500284750.23,2.59,-0.67,-0.19,0.74
2023-09-18,002475,27.81,28.75,29.31,27.75,620478,1820066004.57,5.57,2.68,0.75,0.87
2023-09-19,002475,28.75,28.75,29.05,28.52,319312,933816177.62,1.84,0.0,0.0,0.45
2023-09-20,002475,28.74,28.71,29.01,28.6,239728,703008140.14,1.43,-0.14,-0.04,0.34
2023-09-21,002475,28.51,28.4,28.79,28.31,266298,771662330.39,1.67,-1.08,-0.31,0.37
2023-09-22,002475,28.53,29.65,29.7,28.16,619655,1846289252.99,5.42,4.4,1.25,0.87
2023-09-25,002475,29.65,29.42,30.0,29.35,309745,932896818.91,2.19,-0.78,-0.23,0.44
2023-09-26,002475,29.43,29.19,29.68,29.1,282697,842595285.18,1.97,-0.78,-0.23,0.4
2023-09-27,002475,29.01,29.43,29.65,29.0,300319,898080729.04,2.23,0.82,0.24,0.42
2023-09-28,002475,29.64,29.32,29.75,29.14,291611,869976883.49,2.07,-0.37,-0.11,0.41
2023-10-09,002475,29.28,30.71,31.08,28.8,650723,1992239148.51,7.78,4.74,1.39,0.91
2023-10-10,002475,30.71,30.46,31.0,30.38,382172,1188594521.73,2.02,-0.81,-0.25,0.54
2023-10-11,002475,30.5,31.32,31.4,30.5,556298,1759988778.52,2.95,2.82,0.86,0.78
2023-10-12,002475,31.7,31.6,31.8,31.35,361501,1158660262.81,1.44,0.89,0.28,0.51
2023-10-13,002475,31.6,31.45,32.18,31.16,387539,1243743785.02,3.23,-0.47,-0.15,0.54
2023-10-16,002475,31.47,31.32,31.53,30.69,381568,1211127381.7,2.67,-0.41,-0.13,0.53
2023-10-17,002475,31.29,31.15,31.43,30.9,368706,1165668021.65,1.69,-0.54,-0.17,0.52
2023-10-18,002475,31.42,31.2,31.5,30.6,284799,900465024.38,2.89,0.16,0.05,0.4
2023-10-19,002475,30.94,30.51,31.31,30.43,423082,1323251546.71,2.82,-2.21,-0.69,0.59
2023-10-20,002475,30.29,30.21,30.85,30.04,262339,809457494.62,2.65,-0.98,-0.3,0.37
2023-10-23,002475,31.4,31.12,31.72,29.7,722288,2274398492.76,6.69,3.01,0.91,1.01
2023-10-24,002475,31.66,30.84,31.72,29.99,649795,2029341963.76,5.56,-0.9,-0.28,0.91
2023-10-25,002475,31.1,30.66,31.39,30.59,466013,1461234603.81,2.59,-0.58,-0.18,0.65
2023-10-26,002475,30.66,30.72,30.8,30.02,396293,1226116018.43,2.54,0.2,0.06,0.56
2023-10-27,002475,30.6,31.5,31.72,30.3,550193,1748141931.87,4.62,2.54,0.78,0.77
2023-10-30,002475,31.5,33.28,33.93,31.42,1060007,3543995572.43,7.97,5.65,1.78,1.49
2023-10-31,002475,33.28,32.27,33.42,32.08,659282,2178889778.81,4.03,-3.03,-1.01,0.92
2023-11-01,002475,32.26,31.74,32.38,31.55,468035,1512923498.3,2.57,-1.64,-0.53,0.66
2023-11-02,002475,31.87,31.02,31.93,31.0,469896,1496646582.48,2.93,-2.27,-0.72,0.66
2023-11-03,002475,30.98,31.5,31.96,30.66,608302,1946215476.54,4.19,1.55,0.48,0.85
2023-11-06,002475,32.0,32.8,33.4,31.98,930732,3091646818.25,4.51,4.13,1.3,1.3
2023-11-07,002475,32.68,32.35,33.02,32.05,745149,2444559439.94,2.96,-1.37,-0.45,1.04
2023-11-08,002475,32.27,32.1,32.38,31.81,621176,2023443978.3,1.76,-0.77,-0.25,0.87
2023-11-09,002475,31.98,31.42,32.09,31.28,615435,1970399124.86,2.52,-2.12,-0.68,0.86
2023-11-10,002475,31.49,31.91,32.0,31.21,522544,1681882972.8,2.51,1.56,0.49,0.73
2023-11-13,002475,32.02,31.52,32.3,31.41,433838,1392150901.6,2.79,-1.22,-0.39,0.61
2023-11-14,002475,31.6,31.39,31.68,31.15,441069,1405186275.26,1.68,-0.41,-0.13,0.62
2023-11-15,002475,31.79,32.17,32.17,31.5,619306,2005621269.57,2.13,2.48,0.78,0.87
2023-11-16,002475,31.98,31.81,32.23,31.74,462622,1500274609.46,1.52,-1.12,-0.36,0.65
2023-11-17,002475,31.74,31.4,32.0,31.11,497332,1586325469.13,2.8,-1.29,-0.41,0.7
2023-11-20,002475,31.39,30.65,31.4,30.5,759780,2380148876.17,2.87,-2.39,-0.75,1.06
2023-11-21,002475,30.68,30.21,30.8,30.13,602260,1864001620.16,2.19,-1.44,-0.44,0.84
2023-11-22,002475,30.22,29.68,30.27,29.53,587979,1780282069.11,2.45,-1.75,-0.53,0.82
